0   0   0
1   0   0
0   0   0
0   0   1
-1   0   1
-1   1   1
-1   0   1
-1   0   2
0   0   2
0   -1   2
0   -1   1
0   0   1
0   0   0
0   0   1
1   0   1
0   0   1
0   -1   1
-1   -1   1
-1   -2   1
0   -2   1
0   -3   1
1   -3   1
1   -3   2
0   -3   2
-1   -3   2
-1   -2   2
-1   -2   3
-1   -1   3
-1   0   3
-2   0   3
-3   0   3
-3   1   3
-3   0   3
-3   -1   3
-3   -2   3
-2   -2   3
-1   -2   3
-1   -2   2
-1   -2   3
-1   -3   3
0   -3   3
0   -3   4
0   -2   4
0   -3   4
-1   -3   4
-1   -3   5
0   -3   5
1   -3   5
1   -3   6
1   -4   6
1   -4   5
2   -4   5
2   -3   5
2   -3   6
2   -3   5
1   -3   5
1   -3   4
1   -3   3
1   -3   2
1   -3   3
2   -3   3
3   -3   3
4   -3   3
4   -3   4
5   -3   4
5   -3   3
5   -2   3
4   -2   3
3   -2   3
3   -3   3
2   -3   3
2   -2   3
3   -2   3
2   -2   3
3   -2   3
4   -2   3
4   -3   3
3   -3   3
4   -3   3
4   -3   2
5   -3   2
4   -3   2
4   -3   3
4   -3   4
4   -4   4
3   -4   4
4   -4   4
4   -4   5
5   -4   5
5   -3   5
4   -3   5
4   -3   4
4   -2   4
4   -1   4
5   -1   4
5   -1   3
5   -2   3
5   -3   3
5   -3   2
5   -3   3
5   -3   2
4   -3   2
4   -3   1
4   -3   0
4   -3   -1
4   -3   -2
3   -3   -2
3   -3   -1
4   -3   -1
4   -3   0
4   -3   -1
4   -3   0
5   -3   0
4   -3   0
4   -3   -1
4   -4   -1
5   -4   -1
5   -5   -1
5   -6   -1
5   -6   0
5   -6   -1
5   -5   -1
5   -5   0
6   -5   0
6   -6   0
5   -6   0
5   -5   0
5   -5   -1
5   -5   -2
6   -5   -2
7   -5   -2
8   -5   -2
8   -5   -3
8   -5   -2
9   -5   -2
9   -4   -2
9   -4   -1
9   -3   -1
9   -3   -2
9   -3   -3
10   -3   -3
11   -3   -3
10   -3   -3
10   -3   -4
10   -3   -3
10   -3   -2
10   -4   -2
9   -4   -2
8   -4   -2
9   -4   -2
10   -4   -2
11   -4   -2
11   -3   -2
12   -3   -2
12   -3   -3
12   -3   -2
12   -3   -1
12   -3   -2
12   -3   -3
12   -2   -3
12   -2   -2
12   -3   -2
11   -3   -2
11   -3   -1
11   -2   -1
11   -1   -1
11   -1   -2
11   0   -2
12   0   -2
12   0   -1
11   0   -1
11   0   0
11   -1   0
11   -1   1
11   -2   1
11   -2   2
11   -3   2
12   -3   2
12   -4   2
11   -4   2
11   -5   2
11   -6   2
11   -7   2
12   -7   2
12   -7   3
12   -6   3
12   -6   2
12   -6   3
12   -6   2
12   -6   1
11   -6   1
11   -6   0
10   -6   0
9   -6   0
9   -6   -1
9   -6   0
9   -6   -1
9   -7   -1
10   -7   -1
10   -8   -1
9   -8   -1
9   -9   -1
9   -8   -1
9   -9   -1
10   -9   -1
9   -9   -1
10   -9   -1
10   -8   -1
11   -8   -1
10   -8   -1
11   -8   -1
10   -8   -1
9   -8   -1
9   -9   -1
9   -8   -1
9   -9   -1
9   -10   -1
10   -10   -1
10   -11   -1
10   -11   -2
11   -11   -2
10   -11   -2
10   -12   -2
9   -12   -2
8   -12   -2
9   -12   -2
10   -12   -2
11   -12   -2
11   -11   -2
12   -11   -2
12   -12   -2
12   -11   -2
11   -11   -2
12   -11   -2
13   -11   -2
13   -12   -2
13   -11   -2
13   -11   -1
14   -11   -1
14   -10   -1
14   -10   -2
14   -9   -2
13   -9   -2
13   -9   -1
13   -8   -1
13   -8   -2
14   -8   -2
14   -8   -3
14   -8   -4
14   -9   -4
14   -9   -3
13   -9   -3
13   -9   -4
12   -9   -4
12   -8   -4
12   -8   -3
11   -8   -3
11   -7   -3
11   -6   -3
11   -6   -2
11   -7   -2
11   -8   -2
10   -8   -2
10   -8   -1
9   -8   -1
10   -8   -1
10   -8   0
10   -7   0
10   -8   0
10   -7   0
10   -8   0
10   -9   0
10   -9   1
10   -8   1
11   -8   1
12   -8   1
12   -7   1
11   -7   1
11   -6   1
11   -5   1
11   -4   1
11   -3   1
12   -3   1
12   -3   0
12   -4   0
12   -4   1
12   -5   1
13   -5   1
12   -5   1
12   -6   1
12   -5   1
12   -6   1
13   -6   1
13   -6   2
13   -7   2
13   -7   3
13   -8   3
14   -8   3
14   -7   3
14   -8   3
13   -8   3
12   -8   3
12   -9   3
12   -9   2
12   -9   3
12   -9   2
13   -9   2
13   -9   3
13   -10   3
13   -9   3
13   -8   3
12   -8   3
13   -8   3
13   -8   2
12   -8   2
13   -8   2
13   -8   3
13   -8   2
13   -8   3
13   -8   4
13   -7   4
13   -7   3
13   -7   2
13   -8   2
12   -8   2
12   -7   2
13   -7   2
13   -7   1
13   -8   1
14   -8   1
15   -8   1
16   -8   1
16   -8   0
16   -8   -1
16   -9   -1
16   -9   0
15   -9   0
14   -9   0
13   -9   0
13   -9   -1
13   -10   -1
14   -10   -1
13   -10   -1
14   -10   -1
13   -10   -1
13   -10   0
13   -10   -1
14   -10   -1
14   -10   0
14   -11   0
14   -11   -1
13   -11   -1
13   -11   -2
13   -10   -2
13   -10   -3
14   -10   -3
14   -10   -4
14   -10   -3
14   -10   -4
14   -10   -3
14   -11   -3
13   -11   -3
13   -12   -3
13   -12   -4
13   -12   -5
13   -13   -5
13   -12   -5
12   -12   -5
12   -12   -4
12   -11   -4
12   -11   -5
12   -11   -4
12   -12   -4
12   -12   -5
12   -13   -5
12   -14   -5
13   -14   -5
13   -15   -5
13   -15   -4
13   -15   -5
13   -15   -6
13   -16   -6
13   -16   -7
12   -16   -7
12   -16   -8
13   -16   -8
13   -16   -7
13   -15   -7
14   -15   -7
14   -15   -6
14   -14   -6
14   -15   -6
14   -14   -6
13   -14   -6
13   -14   -7
12   -14   -7
11   -14   -7
11   -13   -7
11   -12   -7
11   -12   -8
11   -12   -9
10   -12   -9
10   -12   -8
10   -12   -9
9   -12   -9
8   -12   -9
9   -12   -9
9   -12   -10
9   -13   -10
9   -13   -11
9   -14   -11
10   -14   -11
10   -13   -11
10   -13   -10
10   -12   -10
10   -12   -9
10   -11   -9
10   -10   -9
11   -10   -9
11   -10   -10
11   -9   -10
11   -10   -10
11   -10   -11
11   -10   -12
11   -11   -12
11   -11   -13
11   -10   -13
10   -10   -13
11   -10   -13
11   -10   -14
12   -10   -14
13   -10   -14
13   -9   -14
13   -10   -14
14   -10   -14
15   -10   -14
15   -9   -14
16   -9   -14
16   -9   -15
16   -8   -15
16   -8   -14
15   -8   -14
14   -8   -14
14   -9   -14
14   -9   -15
14   -10   -15
13   -10   -15
14   -10   -15
14   -10   -14
14   -9   -14
14   -8   -14
13   -8   -14
13   -8   -15
13   -8   -16
12   -8   -16
11   -8   -16
