200   1.51939   0
400   1.50509   0.014296
600   1.40602   0.0994192
800   1.37234   0.0779496
1000   1.33412   0.0714605
1200   1.41395   0.0988835
1400   1.47387   0.102829
1600   1.52697   0.103684
1800   1.53773   0.0920716
2000   1.53867   0.0823568
2200   1.50283   0.0826677
2400   1.49657   0.0757245
2600   1.47597   0.0726391
2800   1.48134   0.0674653
3000   1.4897   0.0633606
3200   1.49004   0.0592693
3400   1.48245   0.0561888
3600   1.47652   0.0533062
3800   1.45986   0.0531046
4000   1.44334   0.0530171
4200   1.45653   0.0521242
4400   1.48259   0.0561175
4600   1.47805   0.0538139
4800   1.46089   0.054305
5000   1.47347   0.0535849
5200   1.47452   0.0514934
5400   1.47384   0.0495541
5600   1.46632   0.0483412
5800   1.46879   0.0467102
6000   1.48179   0.0469595
6200   1.48738   0.0457623
6400   1.48128   0.0447271
6600   1.46809   0.0453123
6800   1.47463   0.0444434
7000   1.4636   0.044542
7200   1.47198   0.0440907
7400   1.46208   0.044011
7600   1.46035   0.0428722
7800   1.48956   0.0509611
8000   1.48584   0.0498098
8200   1.47814   0.0491855
8400   1.48423   0.0483849
8600   1.487   0.0473274
8800   1.47753   0.0471998
9000   1.48223   0.0463775
9200   1.49077   0.0461564
9400   1.49849   0.0458177
9600   1.49128   0.045429
9800   1.49394   0.0445722
10000   1.50773   0.045795
10200   1.507   0.0448939
10400   1.50415   0.0441144
10600   1.50091   0.0433954
10800   1.51401   0.0445539
11000   1.50899   0.0440238
11200   1.50393   0.0435256
11400   1.50937   0.0431008
11600   1.50904   0.0423525
11800   1.50456   0.0418695
12000   1.49808   0.0416726
12200   1.49976   0.0410182
12400   1.49974   0.0403512
12600   1.50462   0.0400036
12800   1.49685   0.040133
13000   1.50144   0.0397771
13200   1.50133   0.03917
13400   1.52241   0.0439642
13600   1.52233   0.0433129
13800   1.52149   0.0426888
14000   1.52067   0.0420826
14200   1.52193   0.0415048
14400   1.52015   0.040963
14600   1.52051   0.0403995
14800   1.52006   0.0398523
15000   1.51374   0.0398216
15200   1.50833   0.0396656
15400   1.50275   0.0395427
15600   1.49955   0.039163
15800   1.49344   0.0391441
16000   1.49371   0.0386526
16200   1.49186   0.0382171
16400   1.49081   0.0377626
16600   1.49006   0.0373125
16800   1.48834   0.0369057
17000   1.4842   0.0367026
17200   1.49103   0.0369096
17400   1.49357   0.0365711
17600   1.49032   0.0362984
17800   1.48706   0.0360357
18000   1.48555   0.0356654
18200   1.48734   0.0353166
18400   1.49286   0.0353644
18600   1.48898   0.0351968
18800   1.49316   0.0350711
19000   1.48804   0.0350763
19200   1.4869   0.0347276
19400   1.48743   0.0343719
19600   1.48469   0.03413
