-1.31332   -0.563254   -1.0598
-0.91734   1.26345   -0.146904
0.593743   -0.093054   -0.288081
-0.0214729   -0.626911   0.936013
0.172853   -1.3768   -0.960194
0.731766   -1.11005   -0.158878
-0.311492   -0.831689   -1.69783
-0.865678   0.225519   0.671625
2.9037   0.68227   -1.12224
0.0107871   0.295432   -0.0993678
0.851301   0.099398   1.86447
0.788164   1.82156   1.11027
-0.025914   -1.48223   -1.27271
1.5185   0.937035   1.18165
1.61942   0.853523   1.11288
-0.315392   0.540713   -0.421289
-0.0926112   1.12445   -1.10666
1.42137   0.791625   0.636019
0.159342   -0.965365   0.133507
0.404626   0.456912   0.745698
-0.572511   -0.435656   1.31019
0.0488503   1.20507   1.45347
-0.428976   0.577352   0.0502309
-0.274769   0.297125   0.413816
-0.234955   0.603203   -1.65421
-0.73623   0.563508   0.353892
0.95827   -0.809753   -0.15784
0.505055   0.986338   0.472936
1.46216   -0.716862   -1.6705
1.56792   1.16289   -0.162446
-0.918401   0.303713   0.238787
1.58735   0.497832   -1.62628
-0.0287707   -0.161786   -1.80405
-0.165479   -0.703997   1.06045
-0.497434   -0.21024   -0.629023
0.231032   -0.103009   -2.46154
0.595119   -1.01019   -0.302691
0.834219   0.148136   -1.93765
1.73762   0.462817   -0.149171
1.04388   0.12116   -1.59169
-0.0216637   -0.578516   0.29212
0.114146   -1.75002   -0.338935
0.451926   -0.590732   -0.387866
0.982858   0.899611   1.84921
0.56557   0.52094   0.395144
1.39411   -0.804584   -1.57737
-0.12716   -0.469466   1.72198
-1.58297   -0.585053   -2.26497
1.44378   -0.276479   0.518357
-1.47625   -0.537434   -0.685851
-1.31471   -0.404044   0.786786
1.57166   -0.05549   0.0900762
0.742832   -0.260083   -0.286722
-0.727255   2.12681   0.287639
0.155946   0.604277   -0.62166
1.5708   -0.888353   -1.33261
-0.43963   -0.567693   0.459045
-1.82543   1.6013   2.24282
-0.70024   0.220277   -0.00750102
0.389801   0.196761   -0.17404
-1.07215   -1.05237   1.04424
-1.13158   1.84629   0.284365
-1.49696   -1.27371   2.31879
2.37423   -1.5079   -0.702949
0.0515549   0.349809   -0.945277
-0.32722   1.66386   -1.76649
-0.350898   -2.96728   0.210992
3.83017   0.727807   0.736446
-0.379044   0.738919   -1.14352
-1.35578   -0.290619   0.213578
-0.632107   1.14226   0.286108
0.484632   0.0178047   0.9263
-0.335897   1.16512   1.60774
-2.28567   0.192575   -1.3702
-1.11241   -0.0348916   -0.471021
-0.970852   0.474771   -0.120698
-0.585543   -0.757923   0.832799
1.36183   0.685354   0.202393
-0.0992403   -0.0855805   0.710822
0.494936   0.157305   -1.87737
-0.184798   0.254441   -0.667209
1.60958   1.08649   0.35416
1.18387   -0.52657   1.42336
-0.023611   0.238803   0.327698
0.512858   0.55066   -0.0800526
-0.242052   1.79209   -0.241063
1.93152   -0.752781   -0.89491
0.72326   -0.930716   -1.29885
-0.771152   0.228579   1.39088
2.72888   -1.70317   2.10585
0.112948   -0.484633   0.0534121
-2.37614   0.922763   1.48704
0.563527   0.113382   0.651706
0.140175   -0.232238   0.48619
-0.227401   0.408015   0.194909
0.308525   0.936001   0.596462
1.40313   0.352506   -1.96924
-1.54064   1.19764   -1.84172
-0.0697634   -0.259724   -0.233196
2.81326   -0.487506   0.00417865
0.910095   -0.698232   -0.00287061
0.735671   -3.51917   -0.0792503
1.51878   0.422821   2.35494
0.534039   -1.03393   -0.447952
0.558942   -0.123453   -0.447367
