3.0876   3.07173
3.0876   3.07173
5.56957   5.52027
3.4984   3.36982
3.4984   3.36982
4.3705   3.418
4.51779   4.43469
5.26058   4.46739
5.26058   4.46739
4.38825   3.72146
4.38825   3.72146
4.22757   4.22212
3.76018   3.15458
3.76018   3.15458
3.76018   3.15458
3.76018   3.15458
3.76018   3.15458
3.76018   3.15458
3.76018   3.15458
2.18808   1.28923
2.40045   -1.17586
2.40045   -1.17586
2.79509   -2.58981
2.79509   -2.58981
2.79509   -2.58981
2.79509   -2.58981
5.17679   -4.99306
6.34539   -5.9777
6.34539   -5.9777
6.34539   -5.9777
5.60485   -4.25253
7.07132   -6.54941
5.01272   -4.06405
5.01272   -4.06405
5.01272   -4.06405
5.01272   -4.06405
3.74008   -1.71976
3.74008   -1.71976
5.27758   -4.21548
3.08578   -2.40869
3.08578   -2.40869
5.20879   -3.51789
3.55008   -1.61885
3.55008   -1.61885
3.55008   -1.61885
3.55008   -1.61885
4.77084   -3.1171
4.77084   -3.1171
4.77084   -3.1171
3.42392   -2.19598
3.42392   -2.19598
3.42392   -2.19598
3.42392   -2.19598
3.42392   -2.19598
5.24549   -4.60234
3.61787   -2.13591
4.97488   -3.32033
3.02941   -2.56395
3.02941   -2.56395
5.2903   -4.98997
5.2903   -4.98997
6.42028   -5.67839
6.6457   -6.38139
6.6457   -6.38139
6.6457   -6.38139
6.6457   -6.38139
5.02233   -4.29875
5.02233   -4.29875
5.02233   -4.29875
3.13241   -2.25948
3.13241   -2.25948
3.13241   -2.25948
3.60339   -3.26258
3.60339   -3.26258
3.60339   -3.26258
3.8686   -3.43334
2.65502   -2.51725
2.65502   -2.51725
2.65502   -2.51725
2.65502   -2.51725
2.65502   -2.51725
2.65502   -2.51725
2.65502   -2.51725
2.65502   -2.51725
2.65502   -2.51725
2.65502   -2.51725
1.68359   -0.716861
3.72125   -2.19407
4.50821   -2.1773
4.50821   -2.1773
3.67804   -1.2448
3.67804   -1.2448
3.66852   -2.36126
5.50288   -4.75065
5.50288   -4.75065
5.50288   -4.75065
4.66342   -4.02558
3.67607   -3.60873
6.05737   -6.04953
5.21239   -4.79477
5.21239   -4.79477
5.21239   -4.79477
5.21239   -4.79477
6.83179   -6.80689
8.49089   -8.07384
7.52759   -7.52235
5.04548   -5.03618
6.37188   -5.96502
6.37188   -5.96502
6.37188   -5.96502
5.22524   -4.65122
2.77007   -2.33042
2.77007   -2.33042
3.46424   -1.79621
5.14584   -3.83948
5.14584   -3.83948
6.20819   -3.61064
4.52582   -1.29037
4.52582   -1.29037
5.86212   -3.78659
5.86212   -3.78659
5.86212   -3.78659
5.86212   -3.78659
4.5828   -3.37505
4.08654   -1.81091
5.19   -3.99787
6.18279   -4.5177
6.18279   -4.5177
8.65256   -6.36139
8.65256   -6.36139
8.65256   -6.36139
8.38546   -6.28091
6.16183   -3.91988
6.16183   -3.91988
6.16183   -3.91988
6.16183   -3.91988
6.16183   -3.91988
4.32293   -1.6359
5.84092   -2.78848
6.25114   -4.75074
6.25114   -4.75074
5.32586   -5.05609
5.32586   -5.05609
6.87055   -6.86125
6.87055   -6.86125
6.87055   -6.86125
4.38794   -4.3637
4.38794   -4.3637
6.74674   -6.53381
5.03688   -5.01922
2.66312   -2.6131
2.66312   -2.6131
2.66312   -2.6131
2.66312   -2.6131
2.66312   -2.6131
2.66312   -2.6131
2.66312   -2.6131
2.66312   -2.6131
2.66312   -2.6131
2.61098   -1.81581
2.61098   -1.81581
2.61098   -1.81581
4.45046   -4.09343
3.27178   -2.74177
1.04191   -0.401708
2.8723   1.33804
4.64143   3.83406
6.95477   6.09631
6.95477   6.09631
6.12484   6.00321
6.12484   6.00321
6.50346   6.27967
6.50346   6.27967
5.02554   4.21064
4.83597   3.48197
4.83597   3.48197
3.52894   3.01081
3.52894   3.01081
2.16562   1.60684
2.16562   1.60684
2.16562   1.60684
2.16562   1.60684
2.16562   1.60684
2.68916   2.17234
2.68916   2.17234
3.14202   1.29606
3.14202   1.29606
3.14202   1.29606
5.35291   3.13998
5.35291   3.13998
7.50054   3.22616
6.31626   0.794571
5.01968   2.39689
5.01968   2.39689
5.01968   2.39689
5.01968   2.39689
5.01968   2.39689
5.01968   2.39689
5.01968   2.39689
5.01968   2.39689
2.84398   2.07576
2.84398   2.07576
2.84398   2.07576
3.08889   2.88083
3.08889   2.88083
3.08889   2.88083
3.08889   2.88083
3.58861   1.89661
5.34691   4.3439
7.54584   6.76689
7.54584   6.76689
7.54584   6.76689
5.56497   4.49484
5.56497   4.49484
4.34028   4.10451
4.34028   4.10451
4.20957   3.31378
4.20957   3.31378
4.20957   3.31378
3.23026   3.19185
4.09474   3.41055
6.4879   5.80844
6.4879   5.80844
7.79556   7.68373
7.79556   7.68373
6.3666   5.85614
7.49577   5.91048
5.66251   3.47917
3.61614   1.47322
2.94667   -0.813837
2.94667   -0.813837
2.87025   1.63976
2.87025   1.63976
4.71364   4.1144
4.42178   2.54034
4.42178   2.54034
5.15135   2.95105
5.85152   4.82728
5.85152   4.82728
6.37619   5.8265
4.89197   4.27254
2.88473   1.77993
4.75583   4.1527
4.65486   4.32584
3.52691   3.01528
3.89468   3.7828
3.89468   3.7828
3.6324   3.28737
2.31051   1.99105
2.31051   1.99105
3.36523   2.62051
5.73572   5.04028
8.17733   7.26095
8.17733   7.26095
8.17733   7.26095
8.17733   7.26095
7.96532   7.32282
9.54321   9.37016
8.55711   7.99436
7.3444   7.08979
6.77723   6.53773
5.45051   4.50965
3.51679   2.01648
2.78183   2.39427
4.23059   4.11331
2.025   1.8141
2.025   1.8141
1.31034   -0.635053
2.1604   1.50324
0.931111   -0.751908
3.10948   -2.92789
3.10948   -2.92789
2.55279   -1.59568
2.55279   -1.59568
2.55279   -1.59568
2.36648   -2.27875
3.19544   -2.50895
3.19544   -2.50895
5.02501   -4.48124
5.02501   -4.48124
6.56933   -5.63444
4.99895   -3.31745
4.99895   -3.31745
4.99895   -3.31745
6.73137   -5.75387
4.78146   -3.26412
2.57927   -1.06372
2.57927   -1.06372
2.57927   -1.06372
2.57927   -1.06372
2.57927   -1.06372
4.07912   -3.46386
2.32694   -2.28307
2.32694   -2.28307
2.32694   -2.28307
3.51814   -2.00562
5.44354   -3.83688
5.27604   -4.99215
7.54328   -7.38848
7.54328   -7.38848
6.26594   -5.453
4.97322   -3.19593
3.33586   -1.71364
3.33586   -1.71364
3.33586   -1.71364
3.33586   -1.71364
2.80297   0.761856
2.80297   0.761856
4.81229   0.898902
5.63163   -1.45991
5.63163   -1.45991
5.08701   -1.95103
6.11206   -4.21294
6.70316   -5.98944
5.5173   -4.84904
5.93743   -4.10301
3.75736   -2.48141
5.92572   -4.93098
3.79672   -3.59719
3.79672   -3.59719
4.24032   -2.49533
4.24032   -2.49533
4.24032   -2.49533
4.24032   -2.49533
4.24032   -2.49533
4.24032   -2.49533
5.99273   -4.99238
5.99273   -4.99238
6.58423   -6.26896
7.54115   -6.18876
5.53347   -3.7098
3.85254   -1.25709
4.54703   -3.18175
6.28072   -3.39639
6.03868   -4.68242
5.34537   -4.37707
5.21307   -2.57016
4.39107   -3.34244
4.39107   -3.34244
4.39107   -3.34244
5.02351   -3.44452
6.07203   -5.57941
8.33209   -7.51195
6.26724   -5.01789
5.23689   -3.95248
5.23689   -3.95248
7.03026   -5.41419
8.29896   -7.59751
6.10082   -5.62222
8.45926   -8.10795
9.09889   -8.28265
8.43082   -7.45771
8.43082   -7.45771
6.80502   -5.54455
8.36806   -5.4191
8.66619   -7.27254
7.34412   -6.69419
7.34412   -6.69419
7.34412   -6.69419
7.03402   -6.13107
7.03402   -6.13107
9.133   -8.5963
9.133   -8.5963
9.133   -8.5963
8.92971   -8.82242
7.25307   -6.93914
7.25307   -6.93914
7.25307   -6.93914
8.23965   -8.23644
8.23965   -8.23644
6.11361   -6.00801
4.1205   -3.6397
4.70586   -4.55007
4.05893   -2.9122
3.59924   -1.77971
3.59924   -1.77971
3.59924   -1.77971
5.61082   -3.863
3.61609   -3.20622
2.46867   -1.92956
4.87521   -4.32863
3.58007   -2.34735
5.46035   -4.54729
3.94524   -3.82653
4.91016   -4.68907
3.38949   -2.99153
1.63722   -1.25591
1.48351   0.810059
3.71468   2.79756
5.27401   4.77063
2.81884   2.59228
3.83995   2.1468
5.4582   2.32252
4.32173   2.59732
1.92822   1.2164
1.38965   -1.07798
