0.1   92.2979   95.9125   114.728   110.446   107.825   98.2319   106.9   95.9986   103.545   103.573   101.883   98.0343   104.804   104.732   94.4368   105.356   90.9745   103.596   107.019   103.438   102.486   96.0122   90.6512   107.21   94.852   89.7731   108.697   102.982   95.4013   94.3122   76.7505   100.345   110.105   103.303   103.122   94.7701   97.2907   90.4738   113.609   101.438   99.9508   100.478   88.738   100.651   99.4891   97.7215   91.3032   101.923   105.728   92.1784   105.524   109.654   94.0896   102.221   97.7801   99.0988   94.2156   99.1956   100.013   98.7001   95.8088   113.503   89.0426   98.7442   102.298   113.623   95.5902   115.739   92.7986   91.574   106.721   107.685   117.382   82.7499   95.7242   116.974   111.513   96.5738   102.323   106.32   107.889   111.894   110.856   104.401   99.7204   97.2223   93.4395   100.71   105.343   91.3669   99.7758   90.7006   114.738   104.581   106.971   108.43   105.15   97.3775   110.78   98.4671   
0.11   98.224   93.5839   116.181   109.892   107.942   97.5879   108.571   97.3752   103.642   105.686   104.213   100.38   106.008   102.216   93.728   110.195   91.0665   106.883   108.784   99.4152   102.562   98.5089   93.0485   110.31   94.7869   88.6782   105.784   99.6632   95.1515   94.7537   77.6192   99.6124   110.005   105.045   98.2234   93.4143   93.8021   92.168   111.938   104.33   94.2395   99.6204   86.2815   103.023   100.951   99.846   93.4947   104.866   102.206   95.0507   105.379   106.858   92.3298   103.337   95.6981   96.5202   89.8917   98.6871   103.645   95.8746   96.2985   111.646   88.829   101.683   102.271   114.238   97.8611   113.429   88.7215   94.9569   109.956   109.528   119.205   78.9071   92.6863   114.918   115.806   98.5823   100.051   102.114   105.517   112.189   109.457   105.845   100.627   97.7439   94.2205   103.835   107.926   89.3095   99.4282   86.0374   115.135   105.553   110.366   103.734   103.751   96.1411   111.889   100.112   
0.12   96.1357   99.3171   117.11   109.66   110.265   96.8549   112.036   102.933   102.123   108.692   105.017   101.855   102.763   105.712   95.1717   107.503   92.1875   107.258   108.741   99.3417   104.884   97.3532   89.256   109.729   99.6362   91.093   106.074   99.5318   93.934   95.0542   78.3922   101.535   105.881   104.845   94.7792   94.4777   90.3966   89.0482   110.536   102.747   92.3837   101.337   84.147   103.432   104.437   103.761   91.8412   104.366   99.3755   97.48   105.67   105.542   89.4833   104.035   94.2313   96.1485   92.0876   97.5805   103.923   95.5475   94.5515   106.371   87.582   101.578   100.642   118.99   97.8824   111.175   87.4095   97.3681   110.196   109.299   121.266   77.1856   90.7538   114.748   116.261   96.8629   100.445   101.724   103.942   112.915   105.203   107.691   99.4518   96.6051   94.5039   101.991   107.646   87.6969   97.1317   82.5862   114.79   105.933   111.194   102.43   107.625   92.3256   115.65   104.934   
0.13   96.4408   103.902   121.61   106.402   108.347   95.7108   109.857   105.567   100.805   110.93   103.583   101.511   99.4114   101.004   96.8726   105.197   90.8033   108.978   106.252   101.852   100.988   94.8497   87.8958   110.338   101.604   86.9705   107.277   99.2203   92.851   98.458   76.7484   98.3192   105.4   107.83   93.0905   93.3218   87.2763   87.247   116.022   103.797   88.6134   100.784   82.9943   105.032   104.689   103.707   93.3338   104.089   102.128   93.9151   104.005   108.643   88.2984   99.5666   92.1107   98.2422   94.6157   101.541   106.156   95.2482   94.1679   105.82   91.7441   99.6325   100.057   120.328   96.0589   108.808   86.3099   100.487   110.843   109.392   122.356   74.6644   93.0697   116.048   118.1   92.8555   100.968   104.628   101.694   113.129   104.766   111.551   98.9935   97.0302   93.5782   102.822   108.571   88.9438   99.3341   83.0887   116.143   103.255   112.033   104.262   113.923   96.1823   113.823   108.224   
0.14   97.9268   103.02   120.278   110.161   110.154   94.9252   112.093   110.431   103.055   113.34   102.924   101.336   97.6761   101.051   98.3278   100.777   90.113   109.853   108.545   105.807   101.566   95.4825   87.887   114.436   101.562   86.275   106.104   95.4159   95.0468   100.903   79.4468   97.406   101.584   112.71   91.8276   92.6005   86.7264   89.143   119.058   104.324   91.208   99.6777   83.0061   101.805   103.161   105.474   95.514   105.022   98.58   94.9128   101.502   109.586   89.0057   99.6053   93.4301   92.7468   94.3003   98.929   106.072   95.1899   96.3014   106.911   89.5524   100.85   100.455   119.256   93.9111   111.172   85.1007   102.338   113.406   107.581   119.439   74.2506   93.0081   116.245   118.583   94.2609   104.804   106.88   104.908   111.028   104.542   107.017   96.0403   99.6192   89.9034   101.179   104.303   91.8197   97.3873   86.0297   111.137   103.216   111.543   105.22   117.849   96.2933   111.481   105.754   
0.15   94.0966   104.988   117.644   110.238   108.965   94.4163   113.995   111.951   105   110.097   107.547   102.738   99.4638   100.21   100.53   99.3284   90.8228   110.938   107.672   104.622   101.508   95.8007   88.8982   115.15   100.609   84.2634   106.498   95.0552   94.9539   99.8278   79.7789   95.8305   103.085   112.941   90.523   97.5278   85.9263   94.6048   112.109   104.671   87.7291   97.5836   83.7657   103.783   100.343   105.382   98.4052   101.715   96.7845   95.7058   102.555   111.996   87.6882   100.718   92.7965   90.7519   92.6695   94.5403   106.62   94.4142   96.7549   101.847   91.614   101.266   101.406   122.189   96.3357   112.121   82.7739   100.86   115.793   104.717   117.633   69.8169   95.1334   110.403   121.707   95.7522   105.413   108.013   106.259   111.462   105.799   113.378   94.5477   99.8207   89.5395   104.044   106.246   90.269   96.038   80.7063   111.201   102.276   109.431   105.297   120.792   93.8853   111.12   106.147   
0.16   91.8623   102.155   121.12   109.319   110.173   90.9848   114.293   115.767   102.352   107.433   103.909   99.9097   96.451   103.868   101.085   100.181   91.6131   109.918   108.442   107.952   106.343   96.0173   91.4943   112.329   101.719   82.0994   106.896   95.2389   95.2556   100.861   80.8666   95.0168   102.032   107.339   89.9169   98.7848   87.908   100.548   114.661   102.112   88.8587   98.8142   81.3727   103.361   100.998   109.542   97.1602   103.074   94.8498   96.407   103.681   114.196   85.331   93.8952   91.9451   93.9884   93.0749   94.3883   106.896   93.3366   95.8623   101.248   91.2829   99.3397   95.4098   115.121   97.7715   110.653   80.6454   96.1442   120.006   105.327   114.361   71.0803   94.7276   110.414   123.361   97.4972   104.184   105.682   105.143   113.6   106.218   111.795   95.1711   98.1308   91.9692   107.09   100.786   89.5824   96.5587   80.8893   109.594   102.496   106.306   109.981   119.202   92.2098   117.54   109.046   
0.17   92.9496   102.723   125.884   109.215   111.684   89.1673   105.845   115.185   98.5481   106.388   101.798   98.0127   98.2626   107.341   96.8521   96.7731   89.5387   112.582   107.783   111.131   105.79   96.3264   93.5413   116.338   103.961   84.5491   104.451   97.3798   94.9301   101.387   82.4598   98.4257   105.658   104.372   90.9062   96.9867   88.7772   98.7436   115.566   99.1109   88.2608   101.269   79.2475   105.691   101.874   111.537   97.4413   102.917   90.1715   95.4407   103.509   115.509   81.3304   97.5044   93.4667   93.0051   90.7793   92.4023   102.63   97.6417   92.9859   103.448   93.3723   99.499   97.1178   112.858   93.1496   108.239   76.8082   97.1878   122.773   104.216   115.727   70.0279   99.4605   109.811   121.473   93.3689   100.814   106.32   104.905   117.061   109.508   110.074   96.0815   101.178   92.6158   104.22   99.1709   87.1984   96.8116   83.7043   112.402   99.5846   105.092   113.364   121.731   89.446   119.95   107.507   
0.18   91.1834   103.815   121.573   110.013   111.579   88.2718   105.637   111.505   93.2688   106.855   100.769   99.984   102.119   111.125   97.3629   97.105   88.1033   113.461   106.649   109.08   102.536   91.9641   95.1336   115.144   102.547   84.3252   103.896   97.1294   97.833   98.5883   81.3034   100.279   104.163   106.867   86.4851   99.76   89.0001   97.6236   117.197   98.1693   85.8105   97.945   78.5496   103.34   98.1911   114.572   93.8801   101.634   91.0394   92.4063   98.054   117.77   82.4629   102.132   92.5222   95.7127   90.9024   90.1128   104.316   97.4326   98.8971   104.725   92.4058   98.0218   95.0738   115.478   91.6243   111.044   80.4952   101.651   120.319   105.92   115.986   67.4698   105.481   105.291   121.404   96.0706   100.802   106.391   102.606   115.117   112.468   108.184   97.8678   99.5898   87.5279   103.059   101.85   85.9172   96.725   86.0873   107.799   99.8418   108.53   111.85   121.535   91.1616   122.64   107.861   
0.19   94.5284   109.984   119.98   106.542   113.218   90.4528   106.79   103.464   92.426   105.362   104.185   97.4404   102   111.452   95.2483   97.7762   88.178   109.485   108.576   114.687   99.2   91.7896   96.9932   117.107   102.114   80.0918   108.999   96.3817   93.185   98.0175   81.0255   102.62   106.221   110.835   86.4433   99.6359   90.2006   97.371   117.068   102.459   86.6131   99.0136   81.898   108.372   99.6194   113.738   95.8655   100.15   93.6521   96.2784   94.3646   113.492   83.5999   98.5883   91.1736   97.5703   88.0285   92.072   105.555   95.2207   103.318   106.594   93.8838   98.5149   94.4372   116.743   92.1849   115.394   78.1064   105.245   119.261   101.133   110.988   67.7662   102.69   106.184   120.569   97.8106   102.447   108.59   106.928   110.575   113.677   111.366   97.9588   98.3213   84.1047   102.632   104.77   86.2702   97.5938   89.6265   110.657   99.8988   108.825   108.567   126.692   89.6074   124.667   106.887   
0.2   91.9247   111.51   124.1   108.108   114.987   87.8686   108.838   97.0691   94.7317   104.217   104.552   102.046   101.748   112.289   93.9633   94.5283   87.4637   106.981   107.714   114.303   96.8752   94.0412   96.9808   112.739   100.398   79.8847   108.827   92.895   89.7307   102.14   82.0942   104.866   106.223   112.913   85.2388   104.022   88.6932   98.5192   119.087   104.427   84.4493   99.7971   83.6453   104.649   103.039   115.552   94.1803   99.9036   94.472   94.4988   90.9058   111.647   85.2128   99.2153   90.5411   94.9419   86.7511   88.59   106.059   92.0314   103.956   110.212   91.1853   95.7981   95.2561   109.856   92.1925   115.381   79.2589   107.06   116.243   103.549   110.604   65.7452   105.694   103.079   121.338   102.08   103.96   114.79   112.867   115.356   105.383   110.459   95.2341   98.5047   81.8726   99.8363   101.756   90.5218   101.906   91.515   108.251   95.1669   112.354   102.821   123.908   90.6592   118.295   106.371   
0.21   88.5639   112.453   124.821   110.68   117.43   87.9903   110.097   94.4757   99.4351   101.376   101.797   98.9786   99.7961   111.203   96.6105   92.7077   85.3909   103.965   108.303   111.709   95.5309   95.6851   98.4043   114.721   98.528   79.2895   109.729   95.5423   88.4285   97.3692   82.2044   105.736   104.813   109.176   84.5711   100.798   86.5264   99.6722   120.469   107.168   82.9943   95.5576   85.7983   103.136   104.69   114.825   95.1293   101.04   95.8981   94.7573   89.5271   116.35   81.6222   102.386   90.8089   95.8122   84.9559   96.1989   109.748   90.9563   101.463   105.548   85.7645   94.2962   91.0003   108.775   92.8031   120.089   79.9491   103.624   119.236   104.122   111.255   66.5848   106.719   102.102   125.569   101.162   104.418   111.559   117.143   116.714   104.039   109.183   91.4128   98.5855   85.9852   101.382   101.074   90.9264   100.898   95.0825   109.017   97.2179   112.887   101.328   126.045   93.5209   117.565   102.134   
0.22   87.7442   114.172   128.92   109.688   123.217   91.6458   109.361   95.5402   103.276   105.433   102.592   96.353   98.4762   108.634   98.6023   94.4077   87.0984   100.927   108.477   109.024   97.6486   94.5648   98.9023   112.024   97.2996   78.827   108.123   92.5036   90.7567   90.3283   80.467   107.74   104.334   113.245   88.2317   101.375   88.1232   102.124   125.068   106.221   84.6761   101.443   86.2734   103.498   106.102   117.623   93.9185   105.801   91.8986   92.8008   91.2475   113.171   79.552   105.631   94.3061   98.9152   83.859   101.151   105.999   91.1835   100.986   105.39   82.17   94.6247   93.0123   108.853   95.151   122.117   79.1956   102.663   122.125   106.237   111.009   65.8002   105.957   104.191   125.497   99.9754   105.883   110.603   122.497   123.368   104.095   112.283   94.0708   99.1324   90.3081   104.059   102.51   93.0349   99.2672   89.6469   111.597   96.16   109.702   103.174   130.499   93.0866   118.375   98.3316   
0.23   88.4352   111.663   130.828   105.329   128.798   91.1618   108.028   96.901   106.261   104.915   103.396   96.6142   101.514   107.2   103.28   98.6352   86.8058   104.78   108.02   116.693   98.1192   98.1961   99.4028   115.853   96.6249   78.8823   109.977   94.4101   89.305   89.7437   80.996   106.863   104.52   111.441   91.6113   99.2927   86.798   101.563   123.982   103.918   84.6877   102.134   85.6036   101.931   101.878   121.15   92.1226   107.315   92.9674   93.9728   92.2731   111.267   81.8268   106.189   92.8372   99.8455   82.8022   103.722   108.636   91.1758   102.436   106.363   82.8421   99.399   94.8358   109.018   94.2993   123.548   77.7374   103.637   122.989   112.678   110.138   65.4514   109.057   104.674   131.975   98.2298   106.183   114.877   128.079   119.59   102.993   113.445   96.1223   98.6341   90.2526   99.0208   102.274   90.7276   103.169   90.3784   113.407   100.047   107.961   96.5875   132.207   94.6001   119.365   97.7084   
0.24   87.0416   112.781   129.229   102.633   128.446   90.4765   107.732   95.0159   102.801   103.27   101.166   92.7588   102.366   106.976   103.164   98.5839   85.7734   102.942   105.739   112.766   94.3034   100.933   101.684   113   95.4077   78.3763   109.735   94.8546   87.3493   90.6405   81.6487   109.748   112.961   107.127   90.1221   97.5304   85.6552   99.8778   123.417   102.802   84.1911   102.846   85.1384   99.5349   101.459   123.094   90.4819   109.137   93.5107   92.7445   96.9655   104.768   82.9495   110.245   93.4956   98.419   86.4696   104.247   109.538   88.8617   102.045   103.995   78.6878   98.3269   94.853   104.947   91.3088   124.24   75.2223   99.8347   123.231   113.451   109.803   67.5271   114.414   105.826   132.924   98.7525   107.477   116.597   126.566   119.997   100.297   115.207   97.3775   97.8136   88.4046   99.9111   104.236   92.9541   103.481   89.0573   112.66   99.2776   104.894   96.9109   134.297   96.335   116.766   94.5676   
0.25   88.8482   109.58   131.332   100.139   126.151   91.3388   113.212   93.0766   101.61   107.118   100.79   90.9947   102.87   108.88   102.029   98.3791   87.1013   105.362   103.264   113.995   92.5407   103.078   98.7665   112.968   93.9167   81.0547   114.498   92.7079   86.886   92.3428   86.5673   108.509   113.314   101.46   96.8755   97.2827   86.1164   99.1903   127.643   100.513   80.9174   100.563   82.4765   97.8542   99.7735   123.268   90.2713   110.428   90.9932   91.7155   97.6713   108.017   84.8886   106.002   97.5345   96.9923   87.4439   106.201   112.256   89.0888   104.597   102.774   79.5089   95.1246   91.5396   105.381   88.0665   122.365   73.8044   97.2547   121.806   113.031   111.944   69.2177   119.517   105.113   135.061   99.9188   103.095   121.473   125.72   120.001   98.019   120.557   96.1542   98.4215   88.8444   104.05   105.827   91.1074   102.59   93.3003   109.197   100.707   103.699   99.4979   133.221   95.1929   114.48   93.258   
0.26   87.3688   107.251   135.265   102.504   125.752   91.5919   111.574   95.2514   100.607   102.457   103.956   92.4533   105.567   111.477   101.051   93.9956   84.3369   105.701   100.885   113.686   93.0948   97.8964   96.9682   115.954   92.6022   80.0999   111.717   92.5122   86.042   96.0369   85.0336   109.448   114.691   99.4364   97.8723   97.4019   84.1352   99.4634   129.3   102.535   84.7318   101.076   83.0841   98.7351   105.222   127.312   89.0937   111.137   93.3601   90.6424   98.5267   109.456   83.6371   102.966   99.2626   101.959   90.075   105.653   111.22   88.8896   100.047   101.548   82.6132   92.9687   89.6566   105.064   88.8979   124.55   70.6166   95.2907   121.384   119.445   110.153   69.6582   121.22   106.335   135.226   103.618   104.136   125.942   118.02   116.683   102.213   120.274   95.3225   99.132   91.4782   101.943   102.428   88.4363   104.387   97.7088   106.902   101.06   98.6171   101.186   131.345   97.8414   116.272   89.2887   
0.27   87.099   107.485   134.765   104.533   128.522   91.5195   109.034   95.3277   101.69   101.807   105.76   90.6896   108.073   112.604   96.8556   93.6087   81.9978   103.797   100.706   111.84   90.5752   95.6847   99.2012   115.133   92.4714   80.2042   113.018   88.6924   86.4101   93.745   82.5255   109.384   110.947   98.1617   99.971   99.0264   85.7299   98.4612   127.883   100.353   86.1084   101.173   84.1368   101.311   107.504   127.215   87.4588   114.918   96.8688   88.574   101.626   104.518   85.8673   103.335   95.1398   103.046   91.0382   104.143   104.436   91.0408   95.7248   98.5663   86.0857   91.4066   89.4916   105.153   84.8586   122.737   69.2817   96.3165   115.584   113.2   112.071   71.1863   123.74   109.78   137.082   102.396   101.628   132.462   115.175   116.155   107.37   123.023   99.5345   104.905   95.3774   99.3237   102.794   86.0694   109.807   96.6031   109.892   97.6436   102.82   100.23   128.901   98.1512   111.986   89.8855   
0.28   88.1448   108.486   136.246   103.545   127.011   91.1789   104.714   97.0204   102.013   99.7328   108.647   88.9399   106.224   112.553   95.851   93.0338   80.6947   104.617   99.8419   111.804   92.5161   96.2936   100.192   116.79   93.5534   78.8392   113.992   85.6269   83.3637   94.587   83.0607   108.847   106.221   100.001   99.3047   98.9892   87.5674   101.612   129.755   98.5816   84.098   99.568   85.3515   98.4954   112.035   127.369   86.1263   114.304   94.9698   87.0612   102.39   102.64   88.179   104.341   92.5004   105.087   91.5687   103.265   101.925   88.9757   95.956   102.797   85.4156   91.008   89.5551   103.138   84.6297   123.814   70.1177   94.0605   115.22   111.294   110.963   71.8948   123.921   105.99   133.239   103.585   98.932   137.448   116.052   112.591   106.859   122.96   101.917   107.994   97.3801   100.189   101.762   84.572   106.04   98.1384   109.295   95.8377   105.126   101.673   131.229   95.1917   114.766   93.5861   
0.29   90.0371   112.234   134.763   105.339   127.419   92.8252   104.124   93.9533   103.945   99.0698   104.065   85.0716   105.07   113.399   94.4433   92.9732   82.5954   105.417   97.8619   107.911   94.9406   98.3146   101.21   120.411   94.347   76.8418   111.731   86.5277   82.398   94.5607   84.0438   107.334   107.048   98.2522   100.53   101.042   88.8481   103.858   137.315   93.4799   82.7789   102.228   83.798   101.958   112.263   126.87   84.3934   113.572   95.7366   88.752   101.43   99.0746   85.4046   103.042   90.6541   101.378   95.521   100.98   99.9377   89.0917   98.2911   101.104   86.2424   97.8398   89.793   108.18   86.7662   132.315   69.1326   87.9773   119.35   112.18   113.646   74.1462   124.592   112.297   131.038   104.028   99.3031   136.576   117.074   111.148   99.8736   132.954   104.108   113.097   95.7053   103.676   103.647   82.3345   107.06   96.7022   110.665   93.4796   104.126   104.552   133.943   96.1807   122.103   90.9487   
0.3   88.7802   111.122   133.756   104.972   127.269   89.774   111.628   92.8565   103.008   99.1497   102.041   84.4557   99.9695   115.672   93.7871   92.9308   77.142   108.433   99.2828   110.129   97.2013   94.0192   99.5916   125.194   99.2283   76.5815   108.745   84.6805   84.6179   95.7475   80.2908   106.3   105.216   101.105   102.151   106.052   90.165   105.208   137.683   90.9701   82.9237   102.442   83.1975   101.823   115.571   125.296   83.7932   112.902   93.7775   87.0282   101.917   96.863   82.8954   103.709   91.8291   99.8295   94.1838   97.2425   98.4208   87.3752   98.6545   99.7239   84.916   98.1795   91.6039   109.51   85.0681   125.882   64.4039   90.2636   117.309   108.993   114.214   71.578   126.456   108.429   132.633   101.811   99.637   134.067   116.629   111.769   104.091   133.609   102.86   115.764   98.4637   104.597   109.709   83.0472   107.351   95.2804   111.162   94.9458   106.589   105.099   135.504   96.5614   121.554   91.6241   
