100   5.79103   0
200   4.96315   0.827882
300   4.8109   0.501638
400   4.8886   0.363122
500   5.08097   0.340764
600   5.09722   0.278707
700   4.92005   0.294742
800   5.00735   0.269769
900   5.0886   0.251407
1000   5.07698   0.225165
1100   5.10777   0.205985
1200   5.18979   0.205145
1300   5.17663   0.189164
1400   5.02243   0.233338
1500   5.10549   0.232561
1600   5.1848   0.231549
1700   5.09493   0.235336
1800   5.20579   0.24803
1900   5.25963   0.240711
2000   5.25218   0.22848
2100   5.25563   0.217355
2200   5.29532   0.211006
2300   5.29107   0.201668
2400   5.20648   0.210797
2500   5.26286   0.209902
2600   5.30087   0.205219
2700   5.30206   0.197476
2800   5.31813   0.19097
2900   5.28888   0.186575
3000   5.2757   0.18073
3100   5.23817   0.178787
3200   5.28494   0.179317
3300   5.24381   0.178599
3400   5.21077   0.176389
3500   5.24312   0.174304
3600   5.27485   0.172339
3700   5.26039   0.168239
3800   5.2763   0.164523
3900   5.35482   0.17845
4000   5.36527   0.174245
4100   5.34773   0.170845
4200   5.32344   0.168489
4300   5.32728   0.164569
4400   5.31447   0.161294
4500   5.32997   0.158428
4600   5.33428   0.155006
4700   5.31974   0.152367
4800   5.29986   0.150479
4900   5.31288   0.14795
5000   5.31796   0.14505
5100   5.31036   0.14238
5200   5.31788   0.139818
5300   5.307   0.137586
5400   5.34062   0.139138
5500   5.3443   0.136634
5600   5.35388   0.134514
5700   5.34769   0.132278
5800   5.32572   0.13182
5900   5.33565   0.129947
6000   5.34455   0.128072
6100   5.32584   0.127336
6200   5.32735   0.125275
6300   5.34085   0.124007
6400   5.34255   0.122066
6500   5.31639   0.122986
6600   5.31707   0.12111
6700   5.31494   0.119308
6800   5.292   0.119757
6900   5.28792   0.118079
7000   5.29833   0.116845
7100   5.29537   0.115225
7200   5.28504   0.114083
7300   5.30207   0.113791
7400   5.30204   0.112243
7500   5.30235   0.110737
7600   5.29676   0.109413
7700   5.29016   0.108185
7800   5.2983   0.107098
7900   5.3094   0.106316
8000   5.30759   0.104994
8100   5.2968   0.104249
8200   5.29961   0.103008
8300   5.30642   0.101987
8400   5.30419   0.10079
8500   5.30393   0.0995975
8600   5.30809   0.0985202
8700   5.30447   0.0974486
8800   5.30967   0.0964752
8900   5.29896   0.0959837
9000   5.29487   0.0949996
9100   5.29086   0.0940352
9200   5.29874   0.0933403
9300   5.3051   0.09255
9400   5.29879   0.0917772
9500   5.30277   0.0908931
9600   5.29366   0.0904014
9700   5.2902   0.0895314
9800   5.30415   0.0897045
9900   5.32776   0.0918793
10000   5.31927   0.0913513
