29.32277834737016   28.53244241452722
24.25438484555105   23.927518860092714
28.93597138626323   29.08498472881839
24.530209481662542   24.856613844905418
32.328791892297765   33.57372815720053
21.4945080208223   22.51893715654801
19.974568206210662   20.514858466287087
19.701477506001222   21.03280765471119
41.13130493997513   38.60133788863198
25.61753344930653   25.30893009126219
21.856407915601956   21.84574088392429
35.23873632528682   34.87090828949765
24.255625448162434   24.378098087480062
29.120638253896427   28.87999771433734
22.96937999502156   23.848746677627016
31.347627018569227   31.95270944272621
25.992000918755206   25.31216819696076
34.933030307474205   35.461434187124446
23.539049325802853   23.874033044337537
15.305873758368346   16.679617564225644
42.15890974536401   41.2604489467753
38.736594990342965   35.993035957152244
41.6547652080861   40.7969448687136
38.20696765786604   37.579147210195416
23.13328771540327   22.661763709990772
20.811366877591944   20.972899730116207
34.29821376790412   32.59301242130547
27.745624770354837   27.48665167213288
20.31488091097612   21.699888079231524
36.703924956108025   36.11776765272927
29.780318238679815   29.767120088825116
67.45167589973663   63.55374990134961
18.530439541076873   19.06114656748328
19.978078440124932   20.377402541833582
22.680353765239747   22.716284904507816
19.27458383771056   20.372720234211503
21.859918223092482   22.365778354490256
20.120588362295127   20.422138145886695
18.198514532691632   18.472386622352644
27.5981359649924   28.01555974222487
20.93602178387505   20.448975331226187
22.934331088523912   23.465801006673864
31.274996214902487   30.298781613260687
37.23766050288368   36.3716587601724
18.663263666074425   18.91346912888778
28.25924980415482   28.65027228347117
17.416383186216226   17.77204341420773
25.217513946646548   25.164254364104394
46.38162775810439   45.77212980021839
29.223299404111305   28.820364111054452
41.81477393364296   39.53262303618116
46.81276571349506   43.69225094297216
32.02336292243031   32.97362832238851
22.856599361304863   23.682038220365385
23.385167935004713   24.350185398657565
32.25584624472832   30.48911434284258
32.106693810300584   31.63405615864585
34.20134104265985   32.912831577465944
23.141164210851645   24.144799813691893
46.32335252348405   43.10160792340631
40.12544282679167   38.15898805216985
29.404220829280877   29.200646615221917
26.822243864951112   28.012497641054058
20.836386213857153   21.082046282952685
21.710422262331445   21.38701314270574
32.72428694420534   32.93380702190601
50.933764967414724   49.20127659267881
27.467960516778984   28.0938544200934
21.816292277066136   22.044034434062787
22.46110851225856   23.388918579950364
42.12094096834644   41.2835616827084
24.447343193367562   24.632249657418615
26.415833584774994   27.131884917510906
25.762939551070115   26.265878981350323
22.90812040861722   22.677752828782108
18.727507923081713   18.60245291759732
27.55724346394679   27.700990054403402
27.49126299424557   28.027302895105894
50.53312375275764   45.106554741893895
23.374313039299633   23.026846534973515
27.662865106222323   27.529553815611
50.267331787324835   43.74277601980415
18.559137893677732   18.489121599728225
22.996085854642068   22.602162022534152
148.28130802755425   132.1421911039449
61.10775802685584   58.544668549311254
25.290830812179824   25.19232702495543
61.06896214657042   52.04453118846392
30.00491995540483   29.003970505575545
28.923560910975457   29.80428527415402
25.955049471428993   27.037694229134747
29.0710616489605   28.510794402490486
30.77920919690515   29.85391228095522
20.343512167640448   20.186896213741488
21.08098402200533   20.97502262342181
24.684193681237762   24.327459779556822
22.597164920535352   22.790212508391082
20.228615731001163   20.830474812033266
18.55038444456413   19.308776988732827
32.432050607728364   32.81226186641322
