0.5    0.880056   0.0147294
0.55    0.804309   0.0115657
0.6    0.646724   0.0234433
0.65    0.527385   0.0131242
0.7     0.46114  0.00975738
0.75    0.370105   0.0121618
0.8    0.285261   0.0105985
0.85    0.223261   0.0065505
0.9    0.197116  0.00664015
0.95    0.163581  0.00584196
1     0.14067  0.00302126
1.05     0.12025     0.00411
1.1    0.111626  0.00470582
1.15   0.0911184  0.00300303
1.2   0.0825928  0.00249617
1.25   0.0759808  0.00321184
1.3    0.070733  0.00254937
1.35   0.0635988  0.00220724
1.4   0.0583104  0.00203131
1.45    0.050411  0.00257805
1.5    0.049888  0.00126083
1.55   0.0454834  0.00174092
1.6    0.043601  0.00173936
1.65   0.0411574    0.001474
1.7   0.0396042   0.0013528
1.75   0.0360798  0.00121867
1.8   0.0363678  0.00145253
1.85   0.0305492  0.00124427
1.9    0.029495  0.00148396
1.95   0.0294354  0.00136166
2    0.028508  0.00133707
