         134   0.0509776   0.0491678 9.87114e-05
         135    0.049015   0.0491667 9.79867e-05
         136     0.04862   0.0491626 9.73486e-05
         137   0.0476536   0.0491516 9.72592e-05
         138   0.0489605   0.0491502 9.65643e-05
         139   0.0492004   0.0491506 9.58703e-05
         140   0.0490565   0.0491499 9.51879e-05
         141   0.0484642   0.0491451 9.46369e-05
         142   0.0485002   0.0491405 9.40794e-05
         143    0.050544   0.0491503  9.3932e-05
         144   0.0494918   0.0491527 9.33096e-05
         145   0.0495464   0.0491554 9.27056e-05
         146   0.0494556   0.0491575 9.20934e-05
         147   0.0484714   0.0491528 9.15851e-05
         148   0.0500436   0.0491588 9.11639e-05
         149   0.0480673   0.0491515 9.08459e-05
         150   0.0508551   0.0491629 9.09474e-05
         151   0.0495858   0.0491657 9.03882e-05
         152   0.0477211   0.0491562 9.02918e-05
         153   0.0504844   0.0491648 9.01181e-05
         154   0.0481517   0.0491583 8.97727e-05
         155   0.0474119    0.049147 8.98977e-05
         156   0.0490932   0.0491467 8.93221e-05
         157   0.0507519   0.0491569 8.93365e-05
         158   0.0477657   0.0491481 8.92039e-05
         159   0.0495446   0.0491506 8.86778e-05
         160    0.047361   0.0491394 8.88261e-05
         161   0.0485937    0.049136  8.8339e-05
         162   0.0488449   0.0491342  8.7812e-05
         163   0.0486633   0.0491313 8.73208e-05
         164   0.0509361   0.0491423  8.7479e-05
         165   0.0491731   0.0491425  8.6949e-05
         166   0.0505521    0.049151 8.68389e-05
         167   0.0493166    0.049152 8.63246e-05
         168   0.0480997   0.0491457 8.60377e-05
         169   0.0470421   0.0491333 8.64243e-05
         170   0.0478611   0.0491258 8.62393e-05
         171   0.0505031   0.0491338 8.61103e-05
         172   0.0466483   0.0491194 8.68137e-05
         173   0.0510239   0.0491304 8.70071e-05
         174    0.048107   0.0491245 8.67056e-05
         175   0.0494397   0.0491263 8.62289e-05
         176   0.0502386   0.0491326 8.59702e-05
         177   0.0481177   0.0491269 8.56755e-05
         178   0.0502165    0.049133 8.54126e-05
         179   0.0500176    0.049138 8.50782e-05
         180   0.0484527   0.0491342 8.46907e-05
         181   0.0502817   0.0491405 8.44598e-05
         182   0.0500212   0.0491453 8.41343e-05
         183   0.0495897   0.0491478 8.37095e-05
         184   0.0490997   0.0491475  8.3255e-05
         185   0.0501962   0.0491532 8.29977e-05
         186   0.0491882   0.0491534 8.25517e-05
         187   0.0501954   0.0491589 8.22981e-05
         188   0.0486231   0.0491561 8.19097e-05
         189   0.0504905   0.0491631   8.178e-05
         190   0.0479317   0.0491567  8.1606e-05
         191   0.0467821   0.0491442 8.21203e-05
         192   0.0518761   0.0491585 8.29161e-05
         193   0.0497098   0.0491613 8.25357e-05
         194   0.0475521    0.049153 8.25261e-05
         195   0.0512158   0.0491636  8.2778e-05
         196   0.0473993   0.0491546 8.28437e-05
         197   0.0508325   0.0491631 8.28598e-05
         198   0.0495036   0.0491648 8.24592e-05
         199   0.0503619   0.0491708  8.2264e-05
         200   0.0486853   0.0491684 8.18885e-05
         201   0.0483623   0.0491644 8.15792e-05
         202   0.0493629   0.0491654 8.11813e-05
         203    0.049351   0.0491663 8.07865e-05
         204   0.0498865   0.0491698 8.04676e-05
         205   0.0485107   0.0491666 8.01393e-05
         206   0.0495682   0.0491686  7.9774e-05
         207   0.0471089   0.0491586 8.00067e-05
         208   0.0478335   0.0491523 7.98753e-05
         209   0.0499839   0.0491562 7.95922e-05
         210   0.0472789   0.0491473 7.97136e-05
         211   0.0478145    0.049141 7.95857e-05
         212   0.0501996    0.049146 7.93668e-05
         213   0.0496231   0.0491482 7.90258e-05
         214   0.0482781   0.0491441  7.8761e-05
         215   0.0477372   0.0491376 7.86661e-05
         216   0.0486021   0.0491351 7.83409e-05
         217   0.0475594   0.0491279 7.83157e-05
         218   0.0488477   0.0491266  7.7967e-05
         219   0.0483702   0.0491231 7.76875e-05
         220   0.0487802   0.0491216   7.735e-05
         221   0.0479898   0.0491164 7.71693e-05
         222   0.0496899    0.049119 7.68649e-05
         223   0.0503618   0.0491246  7.6722e-05
         224   0.0488817   0.0491235 7.63872e-05
         225   0.0495094   0.0491252 7.60669e-05
         226   0.0487398   0.0491235 7.57495e-05
         227   0.0495562   0.0491254 7.54397e-05
         228   0.0484628   0.0491225 7.51648e-05
         229   0.0487993   0.0491211 7.48498e-05
         230   0.0496467   0.0491234 7.45593e-05
         231   0.0498014   0.0491263 7.42943e-05
         232   0.0510248   0.0491345 7.44233e-05
         233   0.0519333   0.0491465  7.5067e-05
         234   0.0482237   0.0491426 7.48498e-05
         235   0.0483797   0.0491393 7.46016e-05
         236   0.0496172   0.0491414  7.4313e-05
         237   0.0479853   0.0491365 7.41593e-05
         238   0.0478581   0.0491311  7.4042e-05
         239   0.0501041   0.0491352  7.3844e-05
         240   0.0478685   0.0491299 7.37247e-05
         241   0.0507103   0.0491365 7.37099e-05
         242   0.0485454    0.049134 7.34458e-05
         243   0.0499412   0.0491373 7.32186e-05
         244   0.0491382   0.0491373 7.29185e-05
         245   0.0488611   0.0491362 7.26296e-05
         246   0.0479127   0.0491312 7.25044e-05
         247   0.0505166   0.0491369 7.24275e-05
         248   0.0471514   0.0491288 7.25766e-05
         249   0.0490713   0.0491286 7.22855e-05
         250   0.0484272   0.0491258 7.20508e-05
         251   0.0495541   0.0491275 7.17839e-05
         252   0.0501119   0.0491314 7.16052e-05
         253   0.0471895   0.0491237 7.17324e-05
         254    0.047418    0.049117 7.17637e-05
         255    0.049479   0.0491184 7.14963e-05
         256   0.0482253    0.049115 7.13021e-05
         257   0.0502975   0.0491196 7.11729e-05
         258    0.048699   0.0491179 7.09157e-05
         259   0.0500433   0.0491215 7.07319e-05
         260   0.0491942   0.0491218 7.04604e-05
         261   0.0483601   0.0491189 7.02509e-05
         262    0.048805   0.0491177 6.99929e-05
         263   0.0501057   0.0491214 6.98276e-05
         264   0.0478573   0.0491166  6.9727e-05
         265   0.0507732   0.0491229 6.97436e-05
         266   0.0495626   0.0491245  6.9501e-05
         267   0.0488983   0.0491237 6.92458e-05
         268   0.0511412   0.0491312 6.93955e-05
         269   0.0484523   0.0491287 6.91834e-05
         270   0.0505516    0.049134 6.91276e-05
         271    0.049701   0.0491361 6.89041e-05
         272   0.0460294   0.0491246  6.9591e-05
         273   0.0484924   0.0491223 6.93746e-05
         274   0.0487491    0.049121 6.91348e-05
         275   0.0492287   0.0491214 6.88845e-05
         276   0.0489481   0.0491207 6.86378e-05
         277   0.0478575   0.0491162 6.85413e-05
         278   0.0490415   0.0491159 6.82953e-05
         279   0.0468639   0.0491078 6.85258e-05
         280   0.0474665    0.049102 6.85314e-05
         281   0.0498391   0.0491046 6.83377e-05
         282   0.0479794   0.0491006 6.82117e-05
         283   0.0480741    0.049097 6.80671e-05
         284   0.0495839   0.0490987  6.7849e-05
         285   0.0494067   0.0490998 6.76195e-05
         286   0.0471364   0.0490929 6.77306e-05
         287   0.0503434   0.0490973 6.76347e-05
         288   0.0490989   0.0490973 6.73998e-05
         289   0.0499395   0.0491002 6.72296e-05
         290   0.0481105   0.0490968 6.70843e-05
         291   0.0483034    0.049094 6.69091e-05
         292   0.0484743   0.0490919 6.67136e-05
         293   0.0501407   0.0490955 6.65819e-05
         294   0.0489309   0.0490949 6.63578e-05
         295   0.0480156   0.0490913 6.62337e-05
         296   0.0503213   0.0490954 6.61401e-05
         297   0.0482447   0.0490926 6.59794e-05
         298   0.0477526   0.0490881 6.59111e-05
         299   0.0486896   0.0490867 6.57041e-05
         300   0.0487159   0.0490855 6.54967e-05
         301   0.0498987   0.0490882 6.53348e-05
         302    0.049264   0.0490888 6.51211e-05
         303   0.0496383   0.0490906 6.49314e-05
         304   0.0510591   0.0490971 6.50399e-05
         305   0.0485678   0.0490953 6.48498e-05
         306   0.0478107   0.0490911 6.47736e-05
         307    0.049323   0.0490919  6.4567e-05
         308    0.047643   0.0490872 6.45285e-05
         309   0.0507173   0.0490925  6.4535e-05
         310    0.050045   0.0490955 6.43999e-05
         311   0.0490821   0.0490955 6.41928e-05
         312    0.050932   0.0491014 6.42564e-05
         313   0.0477672   0.0490971 6.41923e-05
         314   0.0507032   0.0491022 6.41914e-05
         315   0.0491256   0.0491023 6.39876e-05
         316   0.0497484   0.0491044 6.38178e-05
         317   0.0499416    0.049107 6.36711e-05
         318   0.0472395   0.0491011 6.37411e-05
         319    0.048406   0.0490989 6.35785e-05
         320    0.049433      0.0491 6.33884e-05
         321   0.0486705   0.0490986 6.32051e-05
         322   0.0492903   0.0490992 6.30116e-05
         323   0.0510587   0.0491053 6.31078e-05
         324   0.0520657   0.0491144  6.3571e-05
         325   0.0496695   0.0491162 6.33984e-05
         326   0.0514445   0.0491233  6.3605e-05
         327   0.0497824   0.0491253 6.34424e-05
         328   0.0471326   0.0491192 6.35392e-05
         329   0.0482318   0.0491165 6.34033e-05
         330   0.0477151   0.0491123 6.33532e-05
         331    0.048747   0.0491112 6.31714e-05
         332    0.047044    0.049105 6.32873e-05
         333   0.0501476   0.0491081 6.31746e-05
         334    0.047822   0.0491042 6.31027e-05
         335   0.0491137   0.0491043 6.29144e-05
         336   0.0493995   0.0491052 6.27332e-05
         337   0.0492113   0.0491055 6.25479e-05
         338   0.0494466   0.0491065  6.2371e-05
         339   0.0495444   0.0491078 6.22004e-05
         340   0.0475765   0.0491033 6.21803e-05
         341   0.0483365    0.049101 6.20386e-05
         342   0.0499839   0.0491036 6.19108e-05
         343   0.0487293   0.0491025   6.174e-05
         344   0.0499455    0.049105 6.16091e-05
         345    0.047957   0.0491016 6.15203e-05
         346   0.0477339   0.0490977 6.14694e-05
         347   0.0521532   0.0491065 6.19197e-05
         348   0.0489772   0.0491061 6.17429e-05
         349    0.049187   0.0491063 6.15664e-05
         350   0.0491494   0.0491065 6.13906e-05
         351   0.0491679   0.0491066  6.1216e-05
         352   0.0481419   0.0491039 6.11034e-05
         353   0.0478621   0.0491004 6.10315e-05
         354   0.0486404   0.0490991 6.08729e-05
         355   0.0493743   0.0490999 6.07063e-05
         356   0.0494847   0.0491009 6.05455e-05
         357   0.0483021   0.0490987 6.04172e-05
         358   0.0471024   0.0490931 6.05052e-05
         359   0.0492279   0.0490935 6.03378e-05
         360   0.0509035   0.0490985 6.03793e-05
         361   0.0477303   0.0490947 6.03309e-05
         362   0.0481844   0.0490922 6.02166e-05
         363   0.0501373   0.0490951 6.01195e-05
         364   0.0520796   0.0491033 6.05109e-05
         365    0.049865   0.0491054 6.03811e-05
         366    0.046796   0.0490991 6.05449e-05
         367   0.0486208   0.0490978  6.0394e-05
         368   0.0501895   0.0491007 6.03027e-05
         369   0.0484141   0.0490989 6.01679e-05
         370   0.0489237   0.0490984 6.00072e-05
         371    0.047338   0.0490937 6.00328e-05
         372   0.0474743   0.0490893  6.0029e-05
         373   0.0495367   0.0490905   5.988e-05
         374   0.0479046   0.0490873 5.98038e-05
         375   0.0482593   0.0490851 5.96851e-05
         376   0.0492847   0.0490857 5.95287e-05
         377    0.048622   0.0490844 5.93835e-05
         378   0.0505671   0.0490884 5.93558e-05
         379   0.0478853   0.0490852  5.9284e-05
         380   0.0492277   0.0490856 5.91292e-05
         381   0.0491852   0.0490858 5.89746e-05
         382   0.0502245   0.0490888 5.88955e-05
         383   0.0508603   0.0490934 5.89231e-05
         384   0.0495572   0.0490946  5.8782e-05
         385   0.0493703   0.0490953 5.86337e-05
         386   0.0495124   0.0490964 5.84917e-05
         387    0.047202   0.0490915 5.85451e-05
         388   0.0496727    0.049093 5.84133e-05
         389   0.0479944   0.0490902 5.83314e-05
         390   0.0522582   0.0490983 5.87447e-05
         391   0.0489048   0.0490978 5.85966e-05
         392   0.0506232   0.0491017 5.85761e-05
         393   0.0500804   0.0491042   5.848e-05
         394   0.0495227   0.0491053 5.83412e-05
         395   0.0494619   0.0491062 5.82005e-05
         396   0.0484512   0.0491045  5.8077e-05
         397   0.0488026   0.0491038 5.79357e-05
         398   0.0496104    0.049105 5.78041e-05
         399   0.0515617   0.0491112 5.79862e-05
         400   0.0491351   0.0491113 5.78413e-05
         401   0.0496619   0.0491126 5.77134e-05
         402   0.0489434   0.0491122 5.75713e-05
         403   0.0488134   0.0491115 5.74333e-05
         404   0.0483734   0.0491096 5.73201e-05
         405     0.04982   0.0491114 5.72054e-05
         406   0.0488955   0.0491109  5.7067e-05
         407   0.0492787   0.0491113 5.69283e-05
         408   0.0479085   0.0491083  5.6865e-05
         409   0.0498203   0.0491101 5.67526e-05
         410    0.048115   0.0491076 5.66661e-05
         411   0.0478089   0.0491045 5.66162e-05
         412   0.0511142   0.0491094 5.66886e-05
         413   0.0477034    0.049106 5.66534e-05
         414   0.0478454   0.0491029 5.65984e-05
         415   0.0463846   0.0490964 5.68398e-05
         416    0.049406   0.0490971  5.6708e-05
         417   0.0509728   0.0491016 5.67501e-05
         418    0.047025   0.0490966 5.68314e-05
         419   0.0491828   0.0490968 5.66961e-05
         420   0.0498636   0.0490987 5.65905e-05
         421   0.0485236   0.0490973 5.64726e-05
         422   0.0489449   0.0490969 5.63399e-05
         423   0.0492388   0.0490973 5.62077e-05
         424   0.0494768   0.0490982 5.60823e-05
         425   0.0483401   0.0490964 5.59787e-05
         426   0.0489311    0.049096 5.58486e-05
         427    0.048765   0.0490952 5.57232e-05
         428   0.0486942   0.0490943 5.56009e-05
         429   0.0476175   0.0490908 5.55777e-05
         430   0.0504318    0.049094 5.55359e-05
         431    0.049111    0.049094 5.54071e-05
         432    0.048162   0.0490918 5.53208e-05
         433   0.0505123   0.0490951 5.52902e-05
         434   0.0481556    0.049093 5.52052e-05
         435   0.0481699   0.0490908  5.5119e-05
         436   0.0496106    0.049092 5.50055e-05
         437   0.0467615   0.0490867 5.51376e-05
         438   0.0499776   0.0490887 5.50492e-05
         439   0.0507777   0.0490926 5.50581e-05
         440   0.0483215   0.0490908 5.49608e-05
         441   0.0503243   0.0490936 5.49073e-05
         442   0.0491163   0.0490937 5.47831e-05
         443   0.0501823   0.0490961 5.47145e-05
         444   0.0491602   0.0490963 5.45915e-05
         445   0.0489796    0.049096 5.44694e-05
         446   0.0508354   0.0490999 5.44867e-05
         447   0.0502551   0.0491025 5.44261e-05
         448   0.0486695   0.0491015 5.43132e-05
         449   0.0458495   0.0490943  5.4673e-05
         450     0.04738   0.0490905 5.46841e-05
         451   0.0501852   0.0490929 5.46167e-05
         452   0.0488043   0.0490923 5.44996e-05
         453   0.0496272   0.0490934 5.43921e-05
         454   0.0498013    0.049095 5.42946e-05
         455   0.0500918   0.0490972 5.42194e-05
         456   0.0492868   0.0490976 5.41021e-05
         457   0.0498155   0.0490992 5.40065e-05
         458   0.0501122   0.0491014 5.39339e-05
         459   0.0477037   0.0490983 5.39023e-05
         460   0.0477684   0.0490955 5.38626e-05
         461   0.0499286   0.0490973 5.37761e-05
         462   0.0490385   0.0490971 5.36598e-05
         463   0.0495647   0.0490981 5.35534e-05
         464   0.0480121   0.0490958 5.34891e-05
         465   0.0484149   0.0490943 5.33941e-05
         466   0.0493673   0.0490949 5.32828e-05
         467   0.0476965   0.0490919 5.32528e-05
         468   0.0512595   0.0490966   5.334e-05
         469   0.0486312   0.0490956 5.32355e-05
         470   0.0496295   0.0490967 5.31344e-05
         471   0.0482026   0.0490948 5.30554e-05
         472   0.0478721   0.0490922 5.30062e-05
         473   0.0484147   0.0490908 5.29135e-05
         474   0.0504727   0.0490937 5.28821e-05
         475   0.0468701    0.049089 5.29776e-05
         476   0.0500464    0.049091 5.29045e-05
         477   0.0483555   0.0490895  5.2816e-05
         478    0.048105   0.0490874 5.27457e-05
         479   0.0490954   0.0490874 5.26356e-05
         480   0.0486064   0.0490864 5.25354e-05
         481   0.0497343   0.0490878 5.24435e-05
         482   0.0501374     0.04909 5.23799e-05
         483    0.049085     0.04909 5.22714e-05
         484   0.0488619   0.0490895 5.21655e-05
         485   0.0491657   0.0490896 5.20582e-05
         486   0.0491931   0.0490899 5.19515e-05
         487   0.0488567   0.0490894 5.18471e-05
         488   0.0476778   0.0490865 5.18215e-05
         489    0.047788   0.0490838 5.17835e-05
         490   0.0501429    0.049086 5.17229e-05
         491     0.04988   0.0490876 5.16428e-05
         492   0.0473691   0.0490841 5.16558e-05
         493   0.0479897   0.0490819 5.15987e-05
         494    0.048028   0.0490798 5.15383e-05
         495   0.0482049    0.049078 5.14645e-05
         496   0.0482771   0.0490764 5.13861e-05
         497   0.0486887   0.0490756 5.12886e-05
         498   0.0486381   0.0490747 5.11931e-05
         499   0.0492919   0.0490752 5.10924e-05
         500   0.0507035   0.0490784 5.10939e-05
