0   0   0
0.064633   0   0
0.129266   0   0
0.193899   0   0
0.258532   0   0
0.323165   0   0
0.387798   0   0
0.452431   0   0
0.517064   0   0
0.581697   0   0
0.64633   0   0
0.710963   0   0
0.775596   0   0
0.84023   0.00049092   6.78791e-05
0.904863   0.0746663   0.000833636
0.969496   0.532937   0.00243958
1.03413   1.02102   0.00389338
1.09876   1.13223   0.00413507
1.16339   1.03966   0.0037167
1.22803   0.91357   0.00298306
1.29266   0.807586   0.00260107
1.35729   0.725429   0.00219564
1.42193   0.668743   0.00199877
1.48656   0.625606   0.00175974
1.55119   0.594825   0.00175854
1.61583   0.570823   0.00162484
1.68046   0.557329   0.00139147
1.74509   0.544329   0.00143267
1.80973   0.536167   0.00140171
1.87436   0.532267   0.00135417
1.93899   0.530685   0.00127211
2.00362   0.530232   0.00118838
2.06826   0.526764   0.00118229
2.13289   0.524983   0.00115945
2.19752   0.523986   0.00107573
2.26216   0.520793   0.0010469
2.32679   0.51951   0.00113772
2.39142   0.515174   0.00100098
2.45606   0.511516   0.000999542
2.52069   0.510952   0.000972407
2.58532   0.509601   0.000956941
2.64995   0.508118   0.000944678
2.71459   0.505206   0.000854609
2.77922   0.50249   0.000844983
2.84385   0.503   0.000838632
2.90849   0.502636   0.000777514
2.97312   0.499228   0.000757719
3.03775   0.50004   0.000726981
3.10239   0.500757   0.000755021
3.16702   0.499894   0.00077036
3.23165   0.498948   0.000707517
3.29629   0.498115   0.000698079
3.36092   0.497696   0.000658733
3.42555   0.49787   0.000669547
3.49018   0.496688   0.000682488
3.55482   0.497024   0.000589021
3.61945   0.496695   0.000592356
3.68408   0.495734   0.000623339
3.74872   0.494987   0.000574176
3.81335   0.495008   0.000573292
3.87798   0.495389   0.000558876
3.94262   0.495056   0.000592466
4.00725   0.495247   0.000591006
4.07188   0.495361   0.000552155
4.13651   0.494972   0.000531716
4.20115   0.495118   0.000501679
4.26578   0.494288   0.000496754
4.33041   0.493531   0.000488044
4.39505   0.493815   0.000499589
4.45968   0.49403   0.000482052
4.52431   0.493803   0.00048108
4.58895   0.494475   0.000447803
4.65358   0.494098   0.000462535
4.71821   0.49385   0.000437555
4.78285   0.494304   0.000430239
4.84748   0.493712   0.000438994
4.91211   0.493593   0.000441961
4.97674   0.493354   0.000416818
5.04138   0.493427   0.000400304
5.10601   0.492989   0.000422757
5.17064   0.493228   0.000446275
5.23528   0.493691   0.000416513
5.29991   0.493037   0.000407499
5.36454   0.493479   0.000404515
5.42918   0.493139   0.000378318
5.49381   0.493332   0.000397213
5.55844   0.492923   0.000364767
5.62307   0.49322   0.000379678
5.68771   0.493409   0.000355133
5.75234   0.493505   0.000374233
5.81697   0.492619   0.000357902
5.88161   0.49289   0.000360392
5.94624   0.493046   0.000362616
6.01087   0.492635   0.000370316
6.07551   0.492643   0.000346139
6.14014   0.493217   0.000349056
6.20477   0.492762   0.000364227
6.2694   0.493382   0.000348811
6.33404   0.493331   0.000318178
6.39867   0.492743   0.000321329
