-0.0351882   0.056485
-0.188644   0.0605631
-0.239449   0.0561426
-0.264205   0.0593998
-0.319471   0.0646195
-0.338311   0.0738484
-0.354468   0.0680424
-0.374699   0.0639862
-0.358653   0.0598227
-0.335321   0.0550988
-0.344995   0.0498492
-0.302375   0.0618638
-0.326563   0.0767787
-0.33728   0.0611559
-0.350842   0.0632844
-0.411449   0.057161
-0.430422   0.0557021
-0.414432   0.0571609
-0.455523   0.0461201
-0.45784   0.0566566
-0.440074   0.0619429
-0.443672   0.0607382
-0.450468   0.0553759
-0.425922   0.0641948
-0.398491   0.0359726
-0.451502   0.0368849
-0.426471   0.0512467
-0.514001   0.0437657
-0.523891   0.044499
-0.482723   0.0438197
-0.437204   0.0436796
-0.434342   0.0471598
-0.387698   0.0448265
-0.352166   0.0480475
-0.376154   0.0594463
-0.371313   0.0482985
-0.307891   0.0559439
-0.341531   0.0511301
-0.3604   0.0556543
-0.373529   0.0637374
-0.466191   0.038564
-0.493753   0.0571311
-0.480675   0.0419789
-0.460597   0.0356778
-0.501486   0.0325788
-0.421221   0.0410591
-0.439962   0.0371519
-0.459379   0.042758
-0.521759   0.0420595
-0.502347   0.0517593
-0.523709   0.051759
-0.456157   0.0612302
-0.50155   0.0620406
-0.464448   0.0528253
-0.467592   0.039186
-0.408743   0.0462134
-0.396035   0.0520108
-0.362915   0.0520405
-0.399556   0.0670248
-0.401249   0.0661533
-0.470669   0.0615359
-0.418089   0.0591049
-0.474983   0.0440794
-0.459532   0.0444539
-0.477115   0.0547816
-0.391916   0.0492958
-0.381342   0.0538844
-0.357546   0.0480618
-0.418741   0.0506239
-0.400815   0.0479277
-0.442405   0.0558199
-0.418516   0.0409122
-0.464136   0.0626247
-0.441512   0.0663801
-0.465362   0.0649387
-0.484663   0.0676596
-0.484955   0.0511646
-0.479763   0.0505846
-0.38931   0.0583957
-0.375962   0.0456819
-0.386226   0.0491541
-0.360133   0.0544423
-0.333281   0.0493217
-0.324013   0.0720597
-0.383832   0.061041
-0.430862   0.0638302
-0.445892   0.0519624
-0.419537   0.0506512
-0.406356   0.0434554
-0.366742   0.0476691
-0.35312   0.0542876
-0.399604   0.0433689
-0.490302   0.0429952
-0.486297   0.0465596
-0.475715   0.0461159
-0.41193   0.0542566
-0.464489   0.0522099
-0.484041   0.0424865
-0.517789   0.0458884
-0.488059   0.0489209
-0.512989   0.0430137
-0.420932   0.0456599
-0.387279   0.0417054
-0.400148   0.0509966
-0.429842   0.0497456
-0.336131   0.0559972
-0.322592   0.0614146
-0.36247   0.0536387
-0.420477   0.0448715
-0.357632   0.0581645
-0.365597   0.0542012
-0.320982   0.0661222
-0.365734   0.0452976
-0.312784   0.0456017
-0.337143   0.0405598
-0.354156   0.0497806
-0.396425   0.0541709
-0.391763   0.0549274
-0.378774   0.0656031
-0.339338   0.0661564
-0.36026   0.0541149
-0.423447   0.0379975
-0.396736   0.0417914
-0.378505   0.037947
-0.378713   0.0538909
-0.414278   0.038439
-0.482242   0.0382725
-0.480885   0.0378767
-0.375291   0.038288
-0.369722   0.0554199
-0.404145   0.052649
-0.398904   0.042928
-0.345979   0.0471578
-0.342829   0.0511107
-0.385194   0.0507957
-0.354102   0.0464679
-0.373177   0.0539284
-0.367408   0.0583024
-0.389936   0.0414179
-0.384631   0.0494571
-0.343907   0.0536941
-0.408713   0.0415986
-0.400296   0.0477567
-0.427234   0.0536623
-0.341696   0.062035
-0.373321   0.0477487
-0.410631   0.0531342
-0.418554   0.0466575
-0.422293   0.0486869
-0.431225   0.0440168
-0.380993   0.0447228
-0.381032   0.0447421
-0.374906   0.0556226
-0.364594   0.0511858
-0.362438   0.0467736
-0.418284   0.0432025
-0.38323   0.0465032
-0.344057   0.0598685
-0.415895   0.0399699
-0.333436   0.0498282
-0.367535   0.0529478
-0.346179   0.0492588
-0.33522   0.0466077
-0.347811   0.0526942
-0.396976   0.0434447
-0.390922   0.0607156
-0.37402   0.0575243
-0.426342   0.0470749
-0.337618   0.0510453
-0.358471   0.0520483
-0.351211   0.0425848
-0.295327   0.0518427
-0.341756   0.0510571
-0.349914   0.048352
-0.343385   0.0480701
-0.43588   0.0485062
-0.440197   0.0453652
-0.442774   0.0568657
-0.5025   0.0470358
-0.471598   0.0623887
-0.482287   0.0449593
-0.440947   0.0461818
-0.408877   0.0436075
-0.351441   0.0540648
-0.382266   0.050657
-0.376036   0.0528491
-0.401836   0.0560208
-0.435757   0.0670777
-0.487665   0.0389981
-0.529407   0.0318351
-0.436254   0.0473532
-0.413004   0.0372213
-0.363005   0.0488502
-0.368012   0.0508376
-0.484966   0.0466197
-0.48306   0.0612455
-0.465758   0.0731509
-0.370738   0.0534959
-0.346722   0.0640384
-0.363502   0.0533578
-0.360474   0.0531277
-0.456372   0.0431326
-0.422465   0.0515
-0.419228   0.0498214
-0.382536   0.0454679
-0.420607   0.0465645
-0.363713   0.0556591
-0.384745   0.0560056
-0.403052   0.0419048
-0.412366   0.0381713
-0.378598   0.0371849
-0.426364   0.0417507
-0.436769   0.0461769
-0.453358   0.0467804
-0.459372   0.0427137
-0.441149   0.0550151
-0.476945   0.0516295
-0.489084   0.0379058
-0.468709   0.0396888
-0.473242   0.0517893
