         124   -0.429586   -0.414551  0.00134288
         125   -0.396554   -0.414407  0.00133984
         126   -0.428043   -0.414515  0.00133357
         127   -0.421896   -0.414573  0.00132433
         128   -0.410968   -0.414545  0.00131428
         129    -0.41722   -0.414566  0.00130426
         130   -0.421573    -0.41462  0.00129534
         131   -0.435967   -0.414782  0.00129566
         132   -0.402776   -0.414692  0.00128904
         133   -0.407261   -0.414636  0.00128055
         134   -0.415213    -0.41464    0.001271
         135   -0.385176   -0.414422  0.00128019
         136   -0.429944   -0.414536  0.00127586
         137   -0.397005   -0.414408  0.00127294
         138   -0.423869   -0.414476  0.00126556
         139   -0.390636   -0.414305  0.00126803
         140   -0.417649   -0.414329   0.0012592
         141    -0.39309   -0.414178  0.00125924
         142   -0.417729   -0.414203  0.00125062
         143   -0.418967   -0.414237  0.00124232
         144   -0.419923   -0.414276  0.00123432
         145   -0.403072   -0.414199  0.00122823
         146   -0.415087   -0.414205  0.00121983
         147   -0.407993   -0.414163  0.00121226
         148   -0.385193   -0.413967  0.00121977
         149   -0.397897   -0.413859  0.00121634
         150    -0.43323   -0.413988  0.00121507
         151   -0.419868   -0.414027  0.00120765
         152   -0.409747   -0.413999  0.00120003
         153    -0.42497   -0.414071  0.00119433
         154   -0.456492   -0.414346  0.00121792
         155   -0.438226     -0.4145  0.00121977
         156   -0.417165   -0.414517  0.00121207
         157   -0.453997   -0.414769  0.00123016
         158   -0.419156   -0.414796  0.00122269
         159   -0.428754   -0.414884  0.00121815
         160   -0.391292   -0.414737  0.00121942
         161   -0.418676   -0.414761   0.0012121
         162   -0.406668   -0.414711  0.00120564
         163   -0.408104   -0.414671  0.00119893
         164   -0.390286   -0.414522   0.0012008
         165   -0.405463   -0.414467  0.00119478
         166   -0.390738   -0.414324   0.0011961
         167   -0.410053   -0.414299  0.00118921
         168   -0.410913   -0.414278   0.0011823
         169   -0.416776   -0.414293   0.0011754
         170   -0.394517   -0.414177  0.00117423
         171   -0.432716   -0.414285  0.00117236
         172    -0.42385   -0.414341  0.00116686
         173   -0.430369   -0.414434  0.00116379
         174   -0.428432   -0.414514  0.00115988
         175   -0.391651   -0.414383  0.00116058
         176   -0.420367   -0.414417  0.00115449
         177   -0.404944   -0.414364   0.0011492
         178   -0.402678   -0.414298  0.00114462
         179   -0.406247   -0.414253  0.00113911
         180   -0.409769   -0.414228  0.00113305
         181   -0.411667   -0.414214  0.00112688
         182    -0.41703    -0.41423   0.0011208
         183   -0.433832   -0.414337  0.00111978
         184   -0.404041   -0.414281  0.00111509
         185   -0.398494   -0.414195  0.00111232
         186   -0.414001   -0.414194  0.00110634
         187   -0.405642   -0.414149  0.00110137
         188   -0.409835   -0.414126  0.00109575
         189    -0.43817   -0.414253  0.00109732
         190   -0.415724   -0.414261  0.00109157
         191   -0.451986   -0.414458  0.00110358
         192   -0.418646    -0.41448  0.00109804
         193   -0.407422   -0.414443  0.00109296
         194   -0.438762   -0.414569   0.0010945
         195   -0.399574   -0.414492  0.00109158
         196   -0.428127   -0.414561  0.00108823
         197   -0.405239   -0.414514  0.00108373
         198   -0.402979   -0.414456  0.00107982
         199   -0.392779   -0.414347  0.00107988
         200   -0.425216   -0.414401  0.00107584
         201   -0.404427   -0.414352  0.00107163
         202   -0.433255   -0.414445  0.00107041
         203   -0.412807   -0.414437  0.00106516
         204   -0.436478   -0.414545  0.00106541
         205   -0.411131   -0.414529  0.00106034
         206   -0.409372   -0.414504  0.00105549
         207   -0.436551    -0.41461  0.00105575
         208   -0.449738   -0.414779   0.0010641
         209   -0.387272   -0.414647  0.00106711
         210   -0.403006   -0.414592  0.00106347
         211   -0.400388   -0.414525  0.00106056
         212   -0.423607   -0.414567  0.00105642
         213   -0.415521   -0.414572  0.00105147
         214   -0.419922   -0.414597  0.00104686
         215   -0.429157   -0.414665  0.00104418
         216   -0.415231   -0.414667  0.00103934
         217   -0.429271   -0.414735  0.00103673
         218   -0.401549   -0.414674  0.00103374
         219   -0.435987   -0.414771  0.00103359
         220   -0.405935   -0.414731  0.00102967
         221   -0.403451    -0.41468  0.00102628
         222   -0.404467   -0.414634  0.00102268
         223   -0.395265   -0.414547  0.00102178
         224    -0.39624   -0.414466  0.00102048
         225   -0.423037   -0.414504  0.00101666
         226   -0.419974   -0.414528  0.00101245
         227   -0.385672   -0.414401  0.00101594
         228   -0.415181   -0.414404  0.00101149
         229   -0.405809   -0.414367  0.00100776
         230   -0.417269   -0.414379  0.00100346
         231   -0.416687   -0.414389 0.000999167
         232   -0.446199   -0.414526  0.00100422
         233   -0.402857   -0.414476  0.00100116
         234   -0.410132   -0.414458 0.000997056
         235   -0.433038   -0.414537 0.000995943
         236   -0.415481   -0.414541 0.000991731
         237   -0.410342   -0.414523 0.000987705
         238   -0.398464   -0.414456 0.000985857
         239    -0.40512   -0.414417 0.000982505
         240   -0.389923   -0.414314 0.000983698
         241   -0.437332    -0.41441 0.000984242
         242   -0.390503   -0.414311  0.00098512
         243   -0.381787   -0.414177 0.000990117
         244   -0.398191   -0.414112 0.000988225
         245   -0.394491   -0.414032 0.000987431
         246   -0.409523   -0.414013 0.000983587
         247    -0.40756   -0.413987 0.000979952
         248   -0.439821   -0.414091 0.000981521
         249   -0.394521   -0.414013 0.000980721
         250   -0.412228   -0.414006 0.000976824
         251   -0.418134   -0.414022 0.000973071
         252    -0.39625   -0.413952 0.000971762
         253   -0.458674   -0.414128 0.000983867
         254   -0.417193    -0.41414 0.000980067
         255   -0.413617   -0.414138 0.000976226
         256   -0.412045    -0.41413 0.000972447
         257      -0.409    -0.41411 0.000968868
         258   -0.419945   -0.414133 0.000965377
         259   -0.395698   -0.414062  0.00096427
         260   -0.405772    -0.41403 0.000961088
         261   -0.415088   -0.414034 0.000957414
         262   -0.399909    -0.41398 0.000955276
         263   -0.426887   -0.414029 0.000952904
         264    -0.41534   -0.414034 0.000949307
         265   -0.427364   -0.414084 0.000947057
         266   -0.419268   -0.414104 0.000943697
         267   -0.395217   -0.414033  0.00094281
         268   -0.424439   -0.414072 0.000940091
         269   -0.412896   -0.414068 0.000936607
         270   -0.432398   -0.414135 0.000935595
         271   -0.435537   -0.414214  0.00093547
         272   -0.425707   -0.414257 0.000932984
         273   -0.416485   -0.414265 0.000929602
         274   -0.434673   -0.414339 0.000929189
         275     -0.4091    -0.41432 0.000926005
         276    -0.45208   -0.414457 0.000932702
         277   -0.452803   -0.414596 0.000939551
         278   -0.403014   -0.414554 0.000937095
         279   -0.407228   -0.414528 0.000934104
         280   -0.431148   -0.414587 0.000932652
         281   -0.405556   -0.414555 0.000929887
         282   -0.400639   -0.414505 0.000927897
         283   -0.416979   -0.414514  0.00092466
         284   -0.409633   -0.414497 0.000921564
         285   -0.397913   -0.414439 0.000920165
         286   -0.429041    -0.41449 0.000918363
         287   -0.406507   -0.414462 0.000915585
         288   -0.420812   -0.414484 0.000912671
         289   -0.461691   -0.414647 0.000924015
         290   -0.406636    -0.41462 0.000921242
         291   -0.426278    -0.41466 0.000918947
         292   -0.421122   -0.414682 0.000916066
         293   -0.416056   -0.414687 0.000912951
         294    -0.42937   -0.414737 0.000911211
         295   -0.394825   -0.414669 0.000910619
         296   -0.405875   -0.414639 0.000908027
         297   -0.415506   -0.414642 0.000904974
         298   -0.420475   -0.414662 0.000902149
         299   -0.411371   -0.414651 0.000899199
         300   -0.399605   -0.414601 0.000897599
         301   -0.410243   -0.414586 0.000894734
         302   -0.409256   -0.414569 0.000891945
         303   -0.419621   -0.414585 0.000889157
         304   -0.426426   -0.414624 0.000887085
         305   -0.411491   -0.414614 0.000884236
         306   -0.408465   -0.414594 0.000881575
         307   -0.406971   -0.414569 0.000879053
         308   -0.433008   -0.414629 0.000878235
         309   -0.399695   -0.414581 0.000876722
         310    -0.39839   -0.414528 0.000875448
         311    -0.41452   -0.414528 0.000872633
         312   -0.392062   -0.414456 0.000872802
         313   -0.414124   -0.414455 0.000870014
         314   -0.405327   -0.414426 0.000867729
         315   -0.439081   -0.414504 0.000868497
         316   -0.416135    -0.41451 0.000865764
         317   -0.389974   -0.414432 0.000866486
         318   -0.420985   -0.414453 0.000864006
         319     -0.4055   -0.414425 0.000861753
         320   -0.425601    -0.41446 0.000859768
         321   -0.424091    -0.41449 0.000857613
         322    -0.41201   -0.414482 0.000854984
         323    -0.40522   -0.414453 0.000852818
         324   -0.415232   -0.414456 0.000850189
         325   -0.419101    -0.41447 0.000847693
         326   -0.404744    -0.41444 0.000845618
         327   -0.395787   -0.414383 0.000844953
         328   -0.419308   -0.414398 0.000842511
         329   -0.420623   -0.414417 0.000840162
         330   -0.402943   -0.414382 0.000838336
         331   -0.401776   -0.414344 0.000836668
         332   -0.419661    -0.41436 0.000834301
         333   -0.425417   -0.414393 0.000832456
         334    -0.43718   -0.414462 0.000832754
         335   -0.408108   -0.414443 0.000830484
         336   -0.381969   -0.414346 0.000833617
         337   -0.430279   -0.414393 0.000832484
         338   -0.411063   -0.414384 0.000830079
         339   -0.431741   -0.414435 0.000829208
         340   -0.426081   -0.414469 0.000827476
         341   -0.414159   -0.414468  0.00082505
         342   -0.399168   -0.414423  0.00082385
         343   -0.403878   -0.414393 0.000822021
         344   -0.408188   -0.414375 0.000819829
         345   -0.403456   -0.414343 0.000818064
         346   -0.424109   -0.414371 0.000816186
         347   -0.403629    -0.41434 0.000814421
         348   -0.407116   -0.414319 0.000812345
         349   -0.426979   -0.414356 0.000810827
         350   -0.408815    -0.41434 0.000808665
         351   -0.405218   -0.414314 0.000806779
         352   -0.381249    -0.41422 0.000809936
         353    -0.41024   -0.414209 0.000807721
         354   -0.427753   -0.414247 0.000806344
         355   -0.417751   -0.414257 0.000804134
         356    -0.41171    -0.41425 0.000801907
         357   -0.395672   -0.414198 0.000801347
         358   -0.454229   -0.414309 0.000806873
         359   -0.390997   -0.414244 0.000807234
         360   -0.422713   -0.414268 0.000805334
         361   -0.417313   -0.414276 0.000803147
         362   -0.419034    -0.41429 0.000801036
         363   -0.388692   -0.414219 0.000801927
         364   -0.398251   -0.414175 0.000800923
         365   -0.410699   -0.414166 0.000798786
         366   -0.388423   -0.414095 0.000799694
         367   -0.400811   -0.414059 0.000798334
         368   -0.416573   -0.414066 0.000796193
         369   -0.413555   -0.414065 0.000794037
         370   -0.402073   -0.414032 0.000792552
         371    -0.41178   -0.414026 0.000790439
         372   -0.401801   -0.413993 0.000788997
         373    -0.40382   -0.413966 0.000787353
         374   -0.404619   -0.413941 0.000785644
         375   -0.394979    -0.41389 0.000785175
         376   -0.393159   -0.413835  0.00078502
         377   -0.392249   -0.413778 0.000785023
         378   -0.424032   -0.413805 0.000783415
         379   -0.402501   -0.413775 0.000781916
         380   -0.433713   -0.413828 0.000781616
         381   -0.398885   -0.413789 0.000780548
         382   -0.431624   -0.413835   0.0007799
         383   -0.397914   -0.413794 0.000778971
         384   -0.421167   -0.413813 0.000777179
         385   -0.412989   -0.413811 0.000775163
         386   -0.419311   -0.413825 0.000773286
         387   -0.429653   -0.413866 0.000772369
         388   -0.396051    -0.41382 0.000771741
         389   -0.410247   -0.413811 0.000769812
         390   -0.395038   -0.413763 0.000769342
         391   -0.418776   -0.413775 0.000767481
         392   -0.404776   -0.413753 0.000765866
         393   -0.394924   -0.413705 0.000765415
         394   -0.385502   -0.413633 0.000766812
         395   -0.422524   -0.413656 0.000765201
         396   -0.414513   -0.413658 0.000763271
         397   -0.385028   -0.413586 0.000764748
         398    -0.38432   -0.413512 0.000766354
         399   -0.412904   -0.413511 0.000764434
         400   -0.397582   -0.413471  0.00076356
         401    -0.42725   -0.413505 0.000762429
         402   -0.432158   -0.413551 0.000761943
         403   -0.413667   -0.413552 0.000760052
         404   -0.394163   -0.413504 0.000759684
         405   -0.388609   -0.413442 0.000760291
         406   -0.433448   -0.413492 0.000760014
         407   -0.410471   -0.413484 0.000758183
         408    -0.42874   -0.413522 0.000757246
         409   -0.402537   -0.413495 0.000755871
         410   -0.422069   -0.413516 0.000754316
         411   -0.416076   -0.413522 0.000752507
         412   -0.415144   -0.413526  0.00075069
         413   -0.425739   -0.413555 0.000749455
         414   -0.413109   -0.413554 0.000747646
         415   -0.432722     -0.4136 0.000747269
         416     -0.4173   -0.413609 0.000745526
         417   -0.406046   -0.413591 0.000743959
         418    -0.44624   -0.413669 0.000746268
         419   -0.394408   -0.413623 0.000745901
         420   -0.395781   -0.413581 0.000745334
         421   -0.424974   -0.413608 0.000744055
         422   -0.415553   -0.413613 0.000742306
         423   -0.402351   -0.413586 0.000741028
         424   -0.402444    -0.41356 0.000739746
         425   -0.392001   -0.413509 0.000739743
         426   -0.409273   -0.413499 0.000738073
         427   -0.451709   -0.413588  0.00074175
         428   -0.414275    -0.41359 0.000740018
         429   -0.406619   -0.413574 0.000738472
         430    -0.43427   -0.413622 0.000738321
         431   -0.399368   -0.413589 0.000737348
         432   -0.409718    -0.41358 0.000735696
         433   -0.418285   -0.413591 0.000734077
         434   -0.423627   -0.413614  0.00073275
         435    -0.42904   -0.413649 0.000731923
         436   -0.432297   -0.413692 0.000731493
         437    -0.42963   -0.413729 0.000730728
         438    -0.41557   -0.413733 0.000729071
         439   -0.423355   -0.413755  0.00072774
         440   -0.406721   -0.413739 0.000726261
         441   -0.413205   -0.413738 0.000724616
         442   -0.397203     -0.4137 0.000723941
         443   -0.418657   -0.413711 0.000722393
         444   -0.399312   -0.413679 0.000721494
         445   -0.405608   -0.413661 0.000720101
         446   -0.412661   -0.413658  0.00071849
         447   -0.417678   -0.413667 0.000716938
         448    -0.44563   -0.413739 0.000718879
         449   -0.447423   -0.413814 0.000721182
         450   -0.417747   -0.413823 0.000719632
         451   -0.409718   -0.413813 0.000718094
         452   -0.404183   -0.413792 0.000716822
         453   -0.421312   -0.413809 0.000715431
         454   -0.427105   -0.413838 0.000714455
         455   -0.394108   -0.413795 0.000714199
         456   -0.409224   -0.413785 0.000712703
         457   -0.425045   -0.413809  0.00071157
         458   -0.409265   -0.413799 0.000710085
         459   -0.407736   -0.413786 0.000708661
         460    -0.42513   -0.413811 0.000707549
         461    -0.39922   -0.413779 0.000706722
         462   -0.413498   -0.413779 0.000705193
         463    -0.41432    -0.41378 0.000703671
         464   -0.413714    -0.41378 0.000702154
         465   -0.410043   -0.413772  0.00070069
         466   -0.409502   -0.413762 0.000699246
         467   -0.418874   -0.413773 0.000697835
         468   -0.399035   -0.413742 0.000697054
         469   -0.433009   -0.413783 0.000696777
         470   -0.390158   -0.413733 0.000697105
         471   -0.413674   -0.413733 0.000695625
         472   -0.414641   -0.413734 0.000694154
         473   -0.440304   -0.413791 0.000694956
         474    -0.39434    -0.41375   0.0006947
         475   -0.409742   -0.413741 0.000693289
         476   -0.411718   -0.413737 0.000691845
         477   -0.429016   -0.413769 0.000691136
         478    -0.43429   -0.413812 0.000691022
         479   -0.385642   -0.413753 0.000692077
         480   -0.397131   -0.413718 0.000691501
         481   -0.420227   -0.413732 0.000690196
         482   -0.393517    -0.41369 0.000690037
         483   -0.423774   -0.413711 0.000688924
         484   -0.412537   -0.413709 0.000687505
         485   -0.421601   -0.413725  0.00068628
         486   -0.449314   -0.413798 0.000688764
         487    -0.41692   -0.413804  0.00068738
         488     -0.4374   -0.413853  0.00068767
         489   -0.426017   -0.413878 0.000686713
         490   -0.404859   -0.413859 0.000685558
         491   -0.421782   -0.413875 0.000684352
         492   -0.427945   -0.413904 0.000683558
         493   -0.424902   -0.413926 0.000682535
         494   -0.418909   -0.413936 0.000681228
         495    -0.39067   -0.413889 0.000681472
         496   -0.421471   -0.413905 0.000680269
         497   -0.401507    -0.41388 0.000679358
         498    -0.38866   -0.413829 0.000679878
         499   -0.402998   -0.413807 0.000678862
         500   -0.396323   -0.413772 0.000678405
