-1.08025   0
-0.0330722   -0.754701
-0.577137   -0.295402
-0.458936   -0.341173
-1.04581   0.0688849
-0.361109   0.380922
-0.361109   0.380922
-0.277213   0.933018
-0.644213   0.269668
-0.880608   -0.171866
-0.699583   -1.13726
-0.699583   -1.13726
-0.699583   -1.13726
-0.727725   -1.15081
-0.81155   -1.19253
-0.81155   -1.19253
-0.914838   -1.24894
-0.440492   -1.01532
-0.440492   -1.01532
-0.922006   -0.151592
-0.929189   -0.147876
-0.759858   0.224135
-0.0849947   0.528045
-0.193092   0.884805
-0.967448   0.126724
-0.61404   0.281263
-0.00991476   -0.613216
-0.00991476   -0.613216
-0.00991476   -0.613216
-0.00991476   -0.613216
-1.07893   0.0133552
-0.0107391   -0.719037
-0.585519   -0.292192
0.00151157   0.678759
-0.759548   0.224262
-0.563675   0.300562
-0.659878   0.263621
-0.547052   -0.306942
-0.574564   -1.07843
-1.01925   -1.56038
-0.0339641   -0.755852
-0.0339641   -0.755852
-0.673581   -0.258311
-0.1482   -0.855875
-0.115341   -0.506011
-0.00529604   -0.706188
-0.651827   0.266731
-0.943039   0.140506
-0.11486   0.832039
-0.376289   0.984084
-0.376289   0.984084
-0.0657972   0.543973
-0.0657972   0.543973
-1.00469   1.30782
0.466576   1.87167
0.466576   1.87167
0.466576   1.87167
-1.08842   1.39254
-1.09476   1.48814
-1.09476   1.48814
-1.09476   1.48814
-0.769722   1.17141
-0.694286   0.250241
-0.504148   -0.323496
-0.427923   0.353507
-0.078337   -0.533354
-0.078337   -0.533354
-1.05993   0.052761
-0.683196   -0.254571
-0.383726   -0.371489
-0.190725   0.460808
-0.355357   -0.38335
-0.269528   0.421402
-0.556419   1.06996
-0.221317   0.444826
-0.241065   -0.435003
-1.09699   -1.40908
-1.09699   -1.40908
-0.0382074   -0.761153
-0.0382074   -0.761153
-0.16758   -0.868732
0.00216587   -0.671917
-0.914712   -0.155298
-0.897757   -0.163679
-0.219636   -0.445679
-0.94084   0.141695
-0.0370961   0.759791
-0.739232   1.1564
-0.739232   1.1564
-0.912252   0.156534
-0.693015   -0.250738
-1.08021   -0.0021573
-0.0563306   -0.781323
-0.0563306   -0.781323
-0.0563306   -0.781323
-1.07911   -0.0124487
-0.265093   0.92642
-0.0234876   0.590174
-0.0234876   0.590174
-0.10757   0.826461
-0.225068   0.903867
-0.376471   0.984174
-1.00752   1.30996
0.00187092   0.675551
-0.0856869   0.527504
-1.05817   -0.0550152
-0.311557   -0.402296
-0.370434   -0.377011
-0.471072   -0.336397
-0.882818   -1.2306
-0.265937   -0.423086
-0.122835   -0.837974
-1.08337   -1.38466
-1.08337   -1.38466
-1.08337   -1.38466
-1.08337   -1.38466
-0.646076   -1.69376
-0.646076   -1.69376
-0.978293   -1.58328
-0.578785   -1.0804
-0.578785   -1.0804
-0.729741   -1.15179
-0.107335   -0.511529
-0.417431   0.357728
-0.417431   0.357728
-0.0385964   0.571016
-0.0385964   0.571016
-0.807067   0.204559
0.00148125   0.678997
-0.416307   0.358182
-0.189359   0.882506
-0.427131   1.0089
-1.04732   1.34339
-0.0167853   0.600498
-0.0306224   0.580577
-0.21101   0.450099
-0.183984   0.464475
-0.717689   0.241034
-0.0157315   -0.728658
-0.955756   -1.27404
-1.04393   -1.54351
-0.492076   -1.72804
-0.145217   -0.853838
-0.553147   -0.304602
-0.565516   -1.07421
-0.173851   -0.872765
-0.0207661   -0.737129
-0.697516   -0.248976
-0.444562   0.346865
-0.00216407   -0.633323
-0.0449537   -0.564044
-0.320617   -0.955942
-1.06628   -0.0436812
-0.312066   0.951504
-0.312066   0.951504
-0.0368022   0.759428
-1.01074   0.0985714
-0.137787   0.84869
-0.137787   0.84869
-0.137787   0.84869
-0.820303   1.19705
-0.820303   1.19705
-1.10282   1.4673
-0.970331   1.28358
-0.970331   1.28358
-0.0464429   0.56248
-0.0464429   0.56248
-0.0464429   0.56248
-0.793666   1.18341
-0.00900632   0.715291
-0.00900632   0.715291
-1.03128   -0.0823811
-0.0528092   -0.777659
-0.0528092   -0.777659
-0.0528092   -0.777659
-0.0123453   -0.608383
-0.0123453   -0.608383
-0.0275831   -0.747296
-0.0275831   -0.747296
-0.0275831   -0.747296
-0.864858   -0.179166
-0.00713203   -0.619386
-0.00713203   -0.619386
-0.0178351   -0.598772
-0.276087   -0.932409
