0.1   0.4   1.28296   0.00459876
0.15   0.4   1.15878   0.00423594
0.2   0.4   0.995213   0.00383985
0.25   0.4   0.812535   0.00339117
0.3   0.4   0.633352   0.00302193
0.35   0.4   0.462319   0.00281766
0.4   0.4   0.32153   0.00272051
0.45   0.4   0.226067   0.00279331
0.5   0.4   0.170944   0.00295657
0.55   0.4   0.154087   0.00321354
0.6   0.4   0.177583   0.00337749
0.65   0.4   0.20594   0.00355804
0.7   0.4   0.245376   0.00371198
0.75   0.4   0.275346   0.00375379
0.8   0.4   0.291012   0.0037969
0.85   0.4   0.303614   0.00378405
0.9   0.4   0.311802   0.00373092
0.95   0.4   0.313649   0.00361577
1   0.4   0.326913   0.00349578
1.05   0.4   0.349753   0.00335776
1.1   0.4   0.391036   0.00326742
0.1   0.45   0.947122   0.00378269
0.15   0.45   0.863804   0.00359208
0.2   0.45   0.75285   0.00334082
0.25   0.45   0.625013   0.00305526
0.3   0.45   0.485266   0.00280274
0.35   0.45   0.344071   0.00255145
0.4   0.45   0.211597   0.00237327
0.45   0.45   0.0978215   0.00225915
0.5   0.45   0.0082008   0.00224771
0.55   0.45   -0.0514315   0.00224562
0.6   0.45   -0.0939555   0.00232213
0.65   0.45   -0.104687   0.00241491
0.7   0.45   -0.102287   0.00248692
0.75   0.45   -0.0890036   0.00255174
0.8   0.45   -0.0716696   0.00259132
0.85   0.45   -0.05183   0.00257082
0.9   0.45   -0.0257281   0.00251722
0.95   0.45   0.00296354   0.00243863
1   0.45   0.041656   0.002338
1.05   0.45   0.0870183   0.00226302
1.1   0.45   0.150926   0.00220821
0.1   0.5   0.685913   0.00325044
0.15   0.5   0.629893   0.00312168
0.2   0.5   0.549886   0.0029837
0.25   0.5   0.456787   0.00281992
0.3   0.5   0.351738   0.00259048
0.35   0.5   0.240613   0.0023987
0.4   0.5   0.12768   0.00221438
0.45   0.5   0.0201692   0.00205299
0.5   0.5   -0.0757198   0.00190424
0.55   0.5   -0.156766   0.00179554
0.6   0.5   -0.218912   0.00174079
0.65   0.5   -0.262905   0.00168707
0.7   0.5   -0.288715   0.00164199
0.75   0.5   -0.296809   0.00162953
0.8   0.5   -0.289891   0.0016461
0.85   0.5   -0.272403   0.00161727
0.9   0.5   -0.24065   0.00159393
0.95   0.5   -0.198286   0.00161444
1   0.5   -0.144683   0.00162277
1.05   0.5   -0.0774486   0.00169833
1.1   0.5   0.0110338   0.00186585
0.1   0.55   0.484534   0.00289016
0.15   0.55   0.440143   0.00283359
0.2   0.55   0.386393   0.00270583
0.25   0.55   0.31057   0.00260548
0.3   0.55   0.232556   0.00246302
0.35   0.55   0.141517   0.00226802
0.4   0.55   0.0496279   0.00212188
0.45   0.55   -0.0434867   0.00191912
